tile_id,seed_index,tile_path_id,h3_res,level,center_lat,center_lon,tile_size_m,geometry,children,checked,fetch_success,current
88194ad165fffff,154,154,8,0,51.49270021,-0.16631136,531.415,"POLYGON ((-0.1650901802239579 51.49717645223391, -0.1717985446099629 51.49597969639887, -0.1730192434660841 51.49150320360738, -0.1675323606764143 51.488223733599966, -0.160825062461839 51.489420529856766, -0.159603580976933 51.49389675568397, -0.1650901802239579 51.49717645223391))",0,False,False,False
88195da6a3fffff,155,155,8,0,51.55773149,-0.135769675,531.415,"POLYGON ((-0.134545030373918 51.5622038918004, -0.1412599177145841 51.56101159878544, -0.1424840806560662 51.556538942458204, -0.136994139901405 51.55325884595269, -0.130280321341936 51.55445117953889, -0.129055374867802 51.55892356904413, -0.134545030373918 51.5622038918004))",0,False,False,False
88195da48dfffff,156,156,8,0,51.53506248,-0.16751702,531.415,"POLYGON ((-0.1662950164071202 51.53953684780812, -0.173008400863829 51.538341686593554, -0.174229922953024 51.53386706780702, -0.1687388445220491 51.53058787693439, -0.1620265278117914 51.53178307836091, -0.1608042218977334 51.53625743043282, -0.1662950164071202 51.53953684780812))",0,False,False,False
88194ad105fffff,157,157,8,0,51.47510388,-0.145593704,531.415,"POLYGON ((-0.1443714961174301 51.479580301985344, -0.1510770374524541 51.47838414090162, -0.1522987656325332 51.47390746941933, -0.1468157341407519 51.470627226224245, -0.1401112584423824 51.47182342811114, -0.1388887487105007 51.476299832374764, -0.1443714961174301 51.479580301985344))",0,True,True,False
88194ad223fffff,158,158,8,0,51.48880368,-0.020679911,531.415,"POLYGON ((-0.0194489497340671 51.49327577839875, -0.0261514947448436 51.49208792029387, -0.027381976856693 51.48761557286736, -0.0219106923966705 51.48433135159731, -0.0152092142477081 51.485519252263366, -0.0139779538086577 51.489991331623266, -0.0194489497340671 51.49327577839875))",0,False,False,False
88195da4b1fffff,159,159,8,0,51.50821129,-0.174845289,531.415,"POLYGON ((-0.1736243572399628 51.51268707937511, -0.1803348547616844 51.511490404091674, -0.1815553056623055 51.50701435768453, -0.1760660424518169 51.503735253358116, -0.1693566116301104 51.504931968868675, -0.1681353774303506 51.50940774846331, -0.1736243572399628 51.51268707937511))",0,False,False,False
88194ad047fffff,160,160,8,0,51.47181798,-0.04447393,531.415,"POLYGON ((-0.0432449445221373 51.47629154235516, -0.0499463780614742 51.475101536163315, -0.0511748848574116 51.470627717627025, -0.045702736776349 51.46734417325519, -0.0390023693311469 51.46853422173831, -0.0377730839843554 51.47300777228697, -0.0432449445221373 51.47629154235516))",0,False,False,False
88194ad263fffff,161,161,8,0,51.50787727,-0.009051115,531.415,"POLYGON ((-0.0078189558385312 51.51234816247478, -0.0145233083832716 51.51116177922828, -0.0157549883196692 51.50669063572196, -0.0102830943343693 51.503406143490814, -0.0035798094292431 51.50459256938155, -0.0023473509815945 51.5090634448442, -0.0078189558385312 51.51234816247478))",0,False,False,False
88194ad167fffff,162,162,8,0,51.48494407,-0.162046365,531.415,"POLYGON ((-0.160825062461839 51.489420529856766, -0.1675323606764143 51.488223733599966, -0.1687531832887198 51.4837470178329, -0.1632674900917246 51.4804673653475, -0.1565612577844051 51.48166420212321, -0.1553396528781964 51.486140650850174, -0.160825062461839 51.489420529856766))",0,False,False,False
88194ad029fffff,163,163,8,0,51.46257935,-0.072505287,531.415,"POLYGON ((-0.0712783961548439 51.46705416131344, -0.0779797818611638 51.46586204924253, -0.0792061932401875 51.461386982609035, -0.0737319981311343 51.458104295864196, -0.0670316780157011 51.45929644985964, -0.0658044875298357 51.46377124866034, -0.0712783961548439 51.46705416131344))",0,False,False,False
88195da681fffff,164,164,8,0,51.56696842,-0.107686545,531.415,"POLYGON ((-0.1064597961936576 51.571439573715544, -0.1131747388616011 51.570249391344056, -0.114401006304661 51.56577798369147, -0.1089131141678161 51.562497025373155, -0.1021992407905756 51.56368724868291, -0.1009721903714257 51.56815838935752, -0.1064597961936576 51.571439573715544))",0,False,False,False
88194ad22bfffff,165,165,8,0,51.49446317,-0.012746514,531.415,"POLYGON ((-0.0115148938901782 51.49893477727878, -0.0182178089568675 51.497747635265426, -0.0194489497340671 51.49327577839875, -0.0139779538086577 51.489991331623266, -0.0072761058595633 51.49117851628776, -0.0060441868300148 51.49565010506158, -0.0115148938901782 51.49893477727878))",0,False,False,False
88194ad11dfffff,166,166,8,0,51.46317599,-0.11696663,531.415,"POLYGON ((-0.1157427366376335 51.46765209592697, -0.1224458290041504 51.466457244316224, -0.1236692423382996 51.46198088491453, -0.1181903438200501 51.458699644607925, -0.1114883168118341 51.459894537492715, -0.1102641230749074 51.46437062939497, -0.1157427366376335 51.46765209592697))",0,True,False,False
88194e6997fffff,167,167,8,0,51.52904397,-0.00959479,531.415,"POLYGON ((-0.0083622109939252 51.53351392787167, -0.0150690700058071 51.5323283460462, -0.0163011697227419 51.52785813933771, -0.0108271896441114 51.52457378235875, -0.0041213990607319 51.525759406724475, -0.0028885202393708 51.53022934551392, -0.0083622109939252 51.53351392787167))",0,False,False,False
88195da6abfffff,168,168,8,0,51.56339572,-0.127830249,531.415,"POLYGON ((-0.1266049444126804 51.56786763316074, -0.1333202069319285 51.56667605727549, -0.134545030373918 51.5622038918004, -0.129055374867802 51.55892356904413, -0.1223411813882732 51.56011518559047, -0.1211155744870402 51.56458708421677, -0.1266049444126804 51.56786763316074))",0,False,False,False
88194e6995fffff,169,169,8,0,51.53679831,-0.01383679,531.415,"POLYGON ((-0.0126043307584811 51.54126804522325, -0.0193122584654888 51.54008250584092, -0.0205442383137701 51.53561252233811, -0.0150690700058071 51.5323283460462, -0.0083622109939252 51.53351392787167, -0.0071294517068136 51.537983643530914, -0.0126043307584811 51.54126804522325))",0,False,False,False
88195da485fffff,170,170,8,0,51.52939221,-0.175451266,531.415,"POLYGON ((-0.174229922953024 51.53386706780702, -0.1809429311470381 51.532671189622874, -0.1821637933108035 51.52819608045923, -0.1766724312897499 51.52491711615212, -0.1699604905834132 51.526113034458405, -0.1687388445220491 51.53058787693439, -0.174229922953024 51.53386706780702))",0,False,False,False
88194e6985fffff,171,171,8,0,51.55440369,-0.034512737,531.415,"POLYGON ((-0.0332812973854349 51.55887324499974, -0.0399920613626172 51.557687115581025, -0.0412230205173965 51.55321731132991, -0.0357439963249462 51.549933904073235, -0.0290343015862023 51.551120075553705, -0.027802561913489 51.555589612214035, -0.0332812973854349 51.55887324499974))",0,False,False,False
88194ad119fffff,172,172,8,0,51.46108897,-0.104786396,531.415,"POLYGON ((-0.1035617230734389 51.46556480623466, -0.1102641230749074 51.46437062939497, -0.1114883168118341 51.459894537492715, -0.1060108906540815 51.45661289001688, -0.0993095560033641 51.457807108317525, -0.0980845822709796 51.462282932617946, -0.1035617230734389 51.46556480623466))",0,False,False,False
88195da4bdfffff,173,173,8,0,51.51596621,-0.179114225,531.415,"POLYGON ((-0.1778934176134472 51.520441783367275, -0.1846049820995649 51.51924514821354, -0.1858253088006302 51.51476932521506, -0.1803348547616844 51.511490404091674, -0.1736243572399628 51.51268707937511, -0.1724032469043167 51.51716263563697, -0.1778934176134472 51.520441783367275))",0,False,False,False
88194ad103fffff,174,174,8,0,51.46526193,-0.129149028,531.415,"POLYGON ((-0.1279259152688419 51.46973830341643, -0.1346296995344931 51.46854277678993, -0.135852332058555 51.46406614999123, -0.1303719612383927 51.460785317200894, -0.1236692423382996 51.46198088491453, -0.1224458290041504 51.466457244316224, -0.1279259152688419 51.46973830341643))",0,True,True,False
88194ad00dfffff,175,175,8,0,51.46615366,-0.052403212,531.415,"POLYGON ((-0.0511748848574116 51.470627717627025, -0.0578759474722341 51.469436995469025, -0.0591037960563805 51.464962686752905, -0.0536313607623041 51.46167936814107, -0.0469313639856298 51.462870132500356, -0.045702736776349 51.46734417325519, -0.0511748848574116 51.470627717627025))",0,False,False,False
88194ad269fffff,176,176,8,0,51.52128923,-0.005354098,531.415,"POLYGON ((-0.0041213990607319 51.525759406724475, -0.0108271896441114 51.52457378235875, -0.0120594090837091 51.52010335258839, -0.0065866168220422 51.516818815163205, 0.0001181055993731 51.51800448216617, 0.0013511038092027 51.52247464394207, -0.0041213990607319 51.525759406724475))",0,False,False,False
88195da6dbfffff,177,177,8,0,51.56634898,-0.063148012,531.415,"POLYGON ((-0.0619182552423575 51.57081883871581, -0.068631483506407 51.56963140088638, -0.0698607590832897 51.56516128562293, -0.0643775881809604 51.56187887548502, -0.0576654294405328 51.563066354904485, -0.0564353721908579 51.56753620285665, -0.0619182552423575 51.57081883871581))",0,False,False,False
88195da6d1fffff,178,178,8,0,51.5684435,-0.07534482,531.415,"POLYGON ((-0.0741158453229928 51.572913628585425, -0.0808297702782774 51.57172551519946, -0.0820582637725346 51.56725513272685, -0.0765736145061775 51.56397313083419, -0.0698607590832897 51.56516128562293, -0.068631483506407 51.56963140088638, -0.0741158453229928 51.572913628585425))",0,False,False,False
88194ad129fffff,179,179,8,0,51.47718752,-0.157782684,531.415,"POLYGON ((-0.1565612577844051 51.48166420212321, -0.1632674900917246 51.4804673653475, -0.1644884363126803 51.475990426749206, -0.1590039322967846 51.472710592027454, -0.1522987656325332 51.47390746941933, -0.1510770374524541 51.47838414090162, -0.1565612577844051 51.48166420212321))",0,False,False,False
88194e6983fffff,180,180,8,0,51.54455225,-0.018080099,531.415,"POLYGON ((-0.0168477589129366 51.54902175839466, -0.0235567555817529 51.547836261358384, -0.0247886154153292 51.54336650120498, -0.0193122584654888 51.54008250584092, -0.0126043307584811 51.54126804522325, -0.0113716911515171 51.54573753760854, -0.0168477589129366 51.54902175839466))",0,False,False,False
88194ad025fffff,181,181,8,0,51.45900086,-0.092608328,531.415,"POLYGON ((-0.0913828751000382 51.463476434931366, -0.0980845822709796 51.462282932617946, -0.0993095560033641 51.457807108317525, -0.0938336022642215 51.45452505401953, -0.0871329604360968 51.45571859798069, -0.0859072071156301 51.46019415457707, -0.0913828751000382 51.463476434931366))",0,False,False,False
88195da4c5fffff,182,182,8,0,51.54848487,-0.163850473,531.415,"POLYGON ((-0.1626279336829442 51.5529585182971, -0.1693427624560245 51.5517641142886, -0.1705648206534243 51.54729020987606, -0.1650728342774046 51.544010976122365, -0.1583590737745634 51.54520542033511, -0.1571362314892493 51.549679058082006, -0.1626279336829442 51.5529585182971))",0,False,False,False
88194ad107fffff,183,183,8,0,51.46734679,-0.14133359,531.415,"POLYGON ((-0.1401112584423824 51.47182342811114, -0.1468157341407519 51.470627226224245, -0.1480375854474834 51.466150332131114, -0.1425557423844994 51.46286990720415, -0.135852332058555 51.46406614999123, -0.1346296995344931 51.46854277678993, -0.1401112584423824 51.47182342811114))",0,True,True,False
88195da4cdfffff,184,184,8,0,51.55415246,-0.15591321,531.415,"POLYGON ((-0.1546900102805622 51.55862561895891, -0.1614052151419734 51.55743193207417, -0.1626279336829442 51.5529585182971, -0.1571362314892493 51.549679058082006, -0.1504220951569505 51.55087278526081, -0.1491985926010245 51.55534593234537, -0.1546900102805622 51.55862561895891))",0,False,False,False
88194e69e7fffff,185,185,8,0,51.56425337,-0.050953379,531.415,"POLYGON ((-0.0497228410846505 51.568722965375486, -0.0564353721908579 51.56753620285665, -0.0576654294405328 51.563066354904485, -0.0521837369589348 51.559783536869354, -0.0454722753672339 51.56097034116542, -0.0442414368546654 51.565439921704275, -0.0497228410846505 51.568722965375486))",0,False,False,False
88195da6d5fffff,186,186,8,0,51.57053694,-0.087543803,531.415,"POLYGON ((-0.0863156108030622 51.57500733439031, -0.0930302319825046 51.57381854520187, -0.0942579429843075 51.56934789562232, -0.0887718154111256 51.56606630232299, -0.0820582637725346 51.56725513272685, -0.0808297702782774 51.57172551519946, -0.0863156108030622 51.57500733439031))",0,False,False,False
88194ad205fffff,187,187,8,0,51.50012146,-0.004812088,531.415,"POLYGON ((-0.0035798094292431 51.50459256938155, -0.0102830943343693 51.503406143490814, -0.0115148938901782 51.49893477727878, -0.0060441868300148 51.49565010506158, 0.0006580307017811 51.49683657369345, 0.0018906084349847 51.501307671786385, -0.0035798094292431 51.50459256938155))",0,False,False,False
88194ad26bfffff,188,188,8,0,51.51353408,-0.001114713,531.415,"POLYGON ((0.0001181055993731 51.51800448216617, -0.0065866168220422 51.516818815163205, -0.0078189558385312 51.51234816247478, -0.0023473509815945 51.5090634448442, 0.0043563035443559 51.51024915458135, 0.0055894209970048 51.514719539199916, 0.0001181055993731 51.51800448216617))",0,False,False,False
88195da4ebfffff,189,189,8,0,51.54281607,-0.1717867,531.415,"POLYGON ((-0.1705648206534243 51.54729020987606, -0.177279273121424 51.54609508877593, -0.1785006710904204 51.54162069382295, -0.173008400863829 51.538341686593554, -0.1662950164071202 51.53953684780812, -0.1650728342774046 51.544010976122365, -0.1705648206534243 51.54729020987606))",0,False,False,False
88194ada59fffff,190,190,8,0,51.49478248,-0.178507014,531.415,"POLYGON ((-0.1772866174040774 51.499258983686616, -0.1839956723066012 51.49806155154078, -0.1852155881263028 51.49358479188784, -0.1797272321912926 51.490305731226954, -0.1730192434660841 51.49150320360738, -0.1717985446099629 51.49597969639887, -0.1772866174040774 51.499258983686616))",0,False,False,False
88195da6a7fffff,191,191,8,0,51.55981884,-0.147974911,531.415,"POLYGON ((-0.146751050548038 51.56429151173452, -0.1534666312809123 51.56309854200555, -0.1546900102805622 51.55862561895891, -0.1491985926010245 51.55534593234537, -0.1424840806560662 51.556538942458204, -0.1412599177145841 51.56101159878544, -0.146751050548038 51.56429151173452))",0,False,False,False
88195da685fffff,192,192,8,0,51.56905874,-0.119889788,531.415,"POLYGON ((-0.1186638228746794 51.5735301664127, -0.1253794603553017 51.572339307688864, -0.1266049444126804 51.56786763316074, -0.1211155744870402 51.56458708421677, -0.114401006304661 51.56577798369147, -0.1131747388616011 51.570249391344056, -0.1186638228746794 51.5735301664127))",0,False,False,False
88195da4abfffff,193,193,8,0,51.52372073,-0.183384477,531.415,"POLYGON ((-0.1821637933108035 51.52819608045923, -0.1888764250257401 51.52699948533778, -0.1900966273792566 51.522523885892255, -0.1846049820995649 51.51924514821354, -0.1778934176134472 51.520441783367275, -0.1766724312897499 51.52491711615212, -0.1821637933108035 51.52819608045923))",0,False,False,False
88194ad005fffff,194,194,8,0,51.46048814,-0.060331465,531.415,"POLYGON ((-0.0591037960563805 51.464962686752905, -0.0658044875298357 51.46377124866034, -0.0670316780157011 51.45929644985964, -0.0615589558387953 51.45601335707132, -0.0548593299474315 51.4572048372752, -0.0536313607623041 51.46167936814107, -0.0591037960563805 51.464962686752905))",0,False,False,False
88195da4b7fffff,195,195,8,0,51.50253807,-0.182775578,531.415,"POLYGON ((-0.1815553056623055 51.50701435768453, -0.1882654270063017 51.505816965675926, -0.1894852185869074 51.5013404292189, -0.1839956723066012 51.49806155154078, -0.1772866174040774 51.499258983686616, -0.1760660424518169 51.503735253358116, -0.1815553056623055 51.50701435768453))",0,False,False,False
88194ad04bfffff,196,196,8,0,51.47538597,-0.024371717,531.415,"POLYGON ((-0.023141294358378 51.479858781746195, -0.0298424024898737 51.47867016510981, -0.0310723460874938 51.47419710486243, -0.025601959733472 51.47091292935226, -0.0189019179422523 51.472101588556676, -0.0176711962763401 51.47657438068824, -0.023141294358378 51.479858781746195))",0,False,False,False
88194e6981fffff,197,197,8,0,51.55230578,-0.022324716,531.415,"POLYGON ((-0.0210924960161422 51.55677506700144, -0.027802561913489 51.555589612214035, -0.0290343015862023 51.551120075553705, -0.0235567555817529 51.547836261358384, -0.0168477589129366 51.54902175839466, -0.0156152391320838 51.55349102736236, -0.0210924960161422 51.55677506700144))",0,False,False,False
88194ada5bfffff,198,198,8,0,51.48702647,-0.174239764,531.415,"POLYGON ((-0.1730192434660841 51.49150320360738, -0.1797272321912926 51.490305731226954, -0.1809472721022249 51.48582874852249, -0.1754601061006923 51.4825495051206, -0.1687531832887198 51.4837470178329, -0.1675323606764143 51.488223733599966, -0.1730192434660841 51.49150320360738))",0,False,False,False
88194ad235fffff,199,199,8,0,51.48104694,-0.016440295,531.415,"POLYGON ((-0.0152092142477081 51.485519252263366, -0.0219106923966705 51.48433135159731, -0.023141294358378 51.479858781746195, -0.0176711962763401 51.47657438068824, -0.0109707847233446 51.4777623240123, -0.0097394047680554 51.482234625721304, -0.0152092142477081 51.485519252263366))",0,False,False,False
88194ad021fffff,200,200,8,0,51.45691168,-0.080432426,531.415,"POLYGON ((-0.0792061932401875 51.461386982609035, -0.0859072071156301 51.46019415457707, -0.0871329604360968 51.45571859798069, -0.0816584791731711 51.45243613720756, -0.074958530632293 51.45362900707412, -0.0737319981311343 51.458104295864196, -0.0792061932401875 51.461386982609035))",0,False,False,False
88194ad043fffff,201,201,8,0,51.46972381,-0.03230211,531.415,"POLYGON ((-0.0310723460874938 51.47419710486243, -0.0377730839843554 51.47300777228697, -0.0390023693311469 51.46853422173831, -0.0335316950354551 51.46525027183964, -0.0268320232231283 51.46643964689312, -0.025601959733472 51.47091292935226, -0.0310723460874938 51.47419710486243))",0,False,False,False
88194e69e3fffff,202,202,8,0,51.56215668,-0.038760922,531.415,"POLYGON ((-0.0375296033724118 51.56662600915855, -0.0442414368546654 51.565439921704275, -0.0454722753672339 51.56097034116542, -0.0399920613626172 51.557687115581025, -0.0332812973854349 51.55887324499974, -0.032049678019875 51.563342558023336, -0.0375296033724118 51.56662600915855))",0,False,False,False
88195da689fffff,203,203,8,0,51.57262929,-0.099744961,531.415,"POLYGON ((-0.0985175511580551 51.577099955536454, -0.1052328680940975 51.575910490299734, -0.1064597961936576 51.571439573715544, -0.1009721903714257 51.56815838935752, -0.0942579429843075 51.56934789562232, -0.0930302319825046 51.57381854520187, -0.0985175511580551 51.577099955536454))",0,False,False,False
88194ad12bfffff,204,204,8,0,51.46943056,-0.153520315,531.415,"POLYGON ((-0.1522987656325332 51.47390746941933, -0.1590039322967846 51.472710592027454, -0.1602250019789179 51.46823343074251, -0.1547416867326952 51.46495341402605, -0.1480375854474834 51.466150332131114, -0.1468157341407519 51.470627226224245, -0.1522987656325332 51.47390746941933))",0,True,False,False
88195da4e3fffff,205,205,8,0,51.53714606,-0.17972189,531.415,"POLYGON ((-0.1785006710904204 51.54162069382295, -0.1852147470367693 51.540424855663396, -0.1864354848925531 51.53594997026513, -0.1809429311470381 51.532671189622874, -0.174229922953024 51.53386706780702, -0.173008400863829 51.538341686593554, -0.1785006710904204 51.54162069382295))",0,False,False,False
88195da4b5fffff,206,206,8,0,51.51029326,-0.187045457,531.415,"POLYGON ((-0.1858253088006302 51.51476932521506, -0.1925364968502976 51.51357197324636, -0.1937561640438812 51.5090956601296, -0.1882654270063017 51.505816965675926, -0.1815553056623055 51.50701435768453, -0.1803348547616844 51.511490404091674, -0.1858253088006302 51.51476932521506))",0,False,False,False
88195da6a1fffff,207,207,8,0,51.56548402,-0.140035576,531.415,"POLYGON ((-0.1388110545873079 51.56995619649709, -0.1455270109746597 51.56876394395582, -0.146751050548038 51.56429151173452, -0.1412599177145841 51.56101159878544, -0.134545030373918 51.5622038918004, -0.1333202069319285 51.56667605727549, -0.1388110545873079 51.56995619649709))",0,False,False,False
88194ad23dfffff,208,208,8,0,51.48670669,-0.008507845,531.415,"POLYGON ((-0.0072761058595633 51.49117851628776, -0.0139779538086577 51.489991331623266, -0.0152092142477081 51.485519252263366, -0.0097394047680554 51.482234625721304, -0.0030386236705328 51.4834218531338, -0.0018065853127642 51.48789366432538, -0.0072761058595633 51.49117851628776))",0,False,False,False
88194ad12dfffff,209,209,8,0,51.47927006,-0.169973828,531.415,"POLYGON ((-0.1687531832887198 51.4837470178329, -0.1754601061006923 51.4825495051206, -0.1766802699551435 51.47807229950911, -0.1711942934754394 51.47479287360789, -0.1644884363126803 51.475990426749206, -0.1632674900917246 51.4804673653475, -0.1687531832887198 51.4837470178329))",0,False,False,False
88194ad009fffff,210,210,8,0,51.46406043,-0.040231475,531.415,"POLYGON ((-0.0390023693311469 51.46853422173831, -0.045702736776349 51.46734417325519, -0.0469313639856298 51.462870132500356, -0.0414604020784892 51.45958640827683, -0.0347611004620511 51.460776499147975, -0.0335316950354551 51.46525027183964, -0.0390023693311469 51.46853422173831))",0,False,False,False
88194e6991fffff,211,211,8,0,51.53469905,-0.001655461,531.415,"POLYGON ((-0.000422222523923 51.53916850890214, -0.0071294517068136 51.537983643530914, -0.0083622109939252 51.53351392787167, -0.0028885202393708 51.53022934551392, 0.0038176402588599 51.53141425351529, 0.0050511785752424 51.535883701229295, -0.000422222523923 51.53916850890214))",0,False,False,False
88194ad20dfffff,212,212,8,0,51.50577853,0.003123366,531.415,"POLYGON ((0.0043563035443559 51.51024915458135, -0.0023473509815945 51.5090634448442, -0.0035798094292431 51.50459256938155, 0.0018906084349847 51.501307671786385, 0.0085931953319149 51.50249342435464, 0.0098264318818252 51.50696403167196, 0.0043563035443559 51.51024915458135))",0,False,False,False
88194ad111fffff,213,213,8,0,51.45541821,-0.112712332,531.415,"POLYGON ((-0.1114883168118341 51.459894537492715, -0.1181903438200501 51.458699644607925, -0.1194138794652971 51.45422306289141, -0.1139361682824308 51.450941641619785, -0.1072352063681482 51.45213657587554, -0.1060108906540815 51.45661289001688, -0.1114883168118341 51.459894537492715))",0,False,False,False
88194ad115fffff,214,214,8,0,51.45750429,-0.124892477,531.415,"POLYGON ((-0.1236692423382996 51.46198088491453, -0.1303719612383927 51.460785317200894, -0.1315947164076863 51.456308468011656, -0.1261155332641019 51.45302745399369, -0.1194138794652971 51.45422306289141, -0.1181903438200501 51.458699644607925, -0.1236692423382996 51.46198088491453))",0,True,False,False
88194e6993fffff,215,215,8,0,51.52694457,0.002584282,531.415,"POLYGON ((0.0038176402588599 51.53141425351529, -0.0028885202393708 51.53022934551392, -0.0041213990607319 51.525759406724475, 0.0013511038092027 51.52247464394207, 0.0080561958894828 51.52365959467061, 0.0092898534058682 51.528129265439404, 0.0038176402588599 51.53141425351529))",0,False,False,False
88194e699dfffff,216,216,8,0,51.54245312,-0.005896512,531.415,"POLYGON ((-0.0046633930171514 51.54692236044672, -0.0113716911515171 51.54573753760854, -0.0126043307584811 51.54126804522325, -0.0071294517068136 51.537983643530914, -0.000422222523923 51.53916850890214, 0.0008111964467734 51.543637733417626, -0.0046633930171514 51.54692236044672))",0,False,False,False
88194ad207fffff,217,217,8,0,51.49236524,-0.000574367,531.415,"POLYGON ((0.0006580307017811 51.49683657369345, -0.0060441868300148 51.49565010506158, -0.0072761058595633 51.49117851628776, -0.0018065853127642 51.48789366432538, 0.0048945651119004 51.48908017579519, 0.0061272619851657 51.49355149637447, 0.0006580307017811 51.49683657369345))",0,False,False,False
88194ad11bfffff,218,218,8,0,51.45333105,-0.100534351,531.415,"POLYGON ((-0.0993095560033641 51.457807108317525, -0.1060108906540815 51.45661289001688, -0.1072352063681482 51.45213657587554, -0.10175896720437 51.448854747697254, -0.0950586976398822 51.450049007555684, -0.0938336022642215 51.45452505401953, -0.0993095560033641 51.457807108317525))",0,False,False,False
88194e698dfffff,219,219,8,0,51.56005891,-0.026570642,531.415,"POLYGON ((-0.0253385426272268 51.56452797065913, -0.032049678019875 51.563342558023336, -0.0332812973854349 51.55887324499974, -0.027802561913489 51.555589612214035, -0.0210924960161422 51.55677506700144, -0.0198600962075428 51.56124411240789, -0.0253385426272268 51.56452797065913))",0,False,False,False
88194ad02bfffff,220,220,8,0,51.45482141,-0.068258689,531.415,"POLYGON ((-0.0670316780157011 51.45929644985964, -0.0737319981311343 51.458104295864196, -0.074958530632293 51.45362900707412, -0.0694855219026646 51.45034614017286, -0.0627862671132262 51.45153833618964, -0.0615589558387953 51.45601335707132, -0.0670316780157011 51.45929644985964))",0,False,False,False
88194ad139fffff,221,221,8,0,51.45958929,-0.137074786,531.415,"POLYGON ((-0.135852332058555 51.46406614999123, -0.1425557423844994 51.46286990720415, -0.1437777166706853 51.45839279064468, -0.1382970616253158 51.455112184227374, -0.1315947164076863 51.456308468011656, -0.1303719612383927 51.460785317200894, -0.135852332058555 51.46406614999123))",0,True,True,False
88195da68dfffff,222,222,8,0,51.57472056,-0.111948292,531.415,"POLYGON ((-0.110721665862485 51.57919149142992, -0.1174376780871046 51.57800134989913, -0.1186638228746794 51.5735301664127, -0.1131747388616011 51.570249391344056, -0.1064597961936576 51.571439573715544, -0.1052328680940975 51.575910490299734, -0.110721665862485 51.57919149142992))",0,False,False,False
88195da4a3fffff,223,223,8,0,51.51804805,-0.191316651,531.415,"POLYGON ((-0.1900966273792566 51.522523885892255, -0.1968088823988457 51.521326573865935, -0.1980284250573174 51.51685048423379, -0.1925364968502976 51.51357197324636, -0.1858253088006302 51.51476932521506, -0.1846049820995649 51.51924514821354, -0.1900966273792566 51.522523885892255))",0,False,False,False
88195da4a9fffff,224,224,8,0,51.53147485,-0.187656044,531.415,"POLYGON ((-0.1864354848925531 51.53594997026513, -0.1931491841007988 51.534753415078455, -0.1943692619586304 51.53027803933005, -0.1888764250257401 51.52699948533778, -0.1821637933108035 51.52819608045923, -0.1809429311470381 51.532671189622874, -0.1864354848925531 51.53594997026513))",0,False,False,False
88195da6d9fffff,225,225,8,0,51.57410128,-0.067402028,531.415,"POLYGON ((-0.0661723931515708 51.57857091617864, -0.0728866912057697 51.57738351984181, -0.0741158453229928 51.572913628585425, -0.068631483506407 51.56963140088638, -0.0619182552423575 51.57081883871581, -0.0606883191168275 51.575288462736516, -0.0661723931515708 51.57857091617864))",0,False,False,False
88195da6a9fffff,226,226,8,0,51.57114798,-0.132095204,531.415,"POLYGON ((-0.1308700225005015 51.57561967311999, -0.1375863543251707 51.57442813779823, -0.1388110545873079 51.56995619649709, -0.1333202069319285 51.56667605727549, -0.1266049444126804 51.56786763316074, -0.1253794603553017 51.572339307688864, -0.1308700225005015 51.57561967311999))",0,False,False,False
88194ad245fffff,227,227,8,0,51.51918969,0.006822718,531.415,"POLYGON ((0.0080561958894828 51.52365959467061, 0.0013511038092027 51.52247464394207, 0.0001181055993731 51.51800448216617, 0.0055894209970048 51.514719539199916, 0.0122934449260148 51.515904532752565, 0.0135272214967752 51.52037442643242, 0.0080561958894828 51.52365959467061))",0,False,False,False
88194e69e5fffff,228,228,8,0,51.57200581,-0.055205135,531.415,"POLYGON ((-0.0539747182294527 51.57647518357548, -0.0606883191168275 51.575288462736516, -0.0619182552423575 51.57081883871581, -0.0564353721908579 51.56753620285665, -0.0497228410846505 51.568722965375486, -0.0484921233608539 51.57319232205845, -0.0539747182294527 51.57647518357548))",0,False,False,False
88195da6ddfffff,229,229,8,0,51.57619566,-0.079601097,531.415,"POLYGON ((-0.0783722443500405 51.580665564860915, -0.0850872391041105 51.579477492780214, -0.0863156108030622 51.57500733439031, -0.0808297702782774 51.57172551519946, -0.0741158453229928 51.572913628585425, -0.0728866912057697 51.57738351984181, -0.0783722443500405 51.580665564860915))",0,False,False,False
88194ad001fffff,230,230,8,0,51.45839585,-0.048159812,531.415,"POLYGON ((-0.0469313639856298 51.462870132500356, -0.0536313607623041 51.46167936814107, -0.0548593299474315 51.4572048372752, -0.0493880807589756 51.45392133879044, -0.0426891495552647 51.455112145447764, -0.0414604020784892 51.45958640827683, -0.0469313639856298 51.462870132500356))",0,False,False,False
88194e698bfffff,231,231,8,0,51.55020679,-0.010138872,531.415,"POLYGON ((-0.0089058717794451 51.55467580776458, -0.0156152391320838 51.55349102736236, -0.0168477589129366 51.54902175839466, -0.0113716911515171 51.54573753760854, -0.0046633930171514 51.54692236044672, -0.0034300935379872 51.55139136162003, -0.0089058717794451 51.55467580776458))",0,False,False,False
