local_tile,local_tiles,density,local_density
89194ad16a3ffff,"{'89194ad1633ffff', '89194ad10d3ffff', '89194ad16bbffff', '89194ad16abffff', '89194ad147bffff', '89194ad10dbffff', '89194ad1687ffff', '89194ad1607ffff', '89194ad168fffff', '89194ad16a7ffff', '89194ad144bffff', '89194ad16a3ffff', '89194ad16b7ffff', '89194ad16afffff', '89194ad146bffff', '89194ad144fffff', '89194ad1617ffff', '89194ad16b3ffff', '89194ad1637ffff'}",2.0,106.0
89194ad16b3ffff,"{'89194ad16bbffff', '89194ad16abffff', '89194ad1443ffff', '89194ad1683ffff', '89194ad147bffff', '89194ad145bffff', '89194ad1687ffff', '89194ad168fffff', '89194ad16a7ffff', '89194ad16a3ffff', '89194ad144bffff', '89194ad1697ffff', '89194ad16afffff', '89194ad16b7ffff', '89194ad1447ffff', '89194ad146bffff', '89194ad144fffff', '89194ad1617ffff', '89194ad16b3ffff'}",16.0,160.0
89194ad16b7ffff,"{'89194ad10d3ffff', '89194ad16bbffff', '89194ad16abffff', '89194ad1443ffff', '89194ad1463ffff', '89194ad147bffff', '89194ad10dbffff', '89194ad1687ffff', '89194ad16a7ffff', '89194ad16a3ffff', '89194ad144bffff', '89194ad16b7ffff', '89194ad16afffff', '89194ad1447ffff', '89194ad1473ffff', '89194ad146bffff', '89194ad144fffff', '89194ad146fffff', '89194ad16b3ffff'}",3.0,80.0
89194ad16bbffff,"{'89194ad1633ffff', '89194ad168bffff', '89194ad16abffff', '89194ad16bbffff', '89194ad1683ffff', '89194ad1603ffff', '89194ad1687ffff', '89194ad1607ffff', '89194ad168fffff', '89194ad16a7ffff', '89194ad16a3ffff', '89194ad144bffff', '89194ad1697ffff', '89194ad16afffff', '89194ad16b7ffff', '89194ad1613ffff', '89194ad144fffff', '89194ad1617ffff', '89194ad16b3ffff'}",4.0,155.0
89194ad16c3ffff,"{'89194ad161bffff', '89194ad16c7ffff', '89194ad168bffff', '89194ad16cfffff', '89195da4b37ffff', '89194ad1657ffff', '89194ad16d3ffff', '89194ad16d7ffff', '89195da496bffff', '89195da4bafffff', '89194ad16dbffff', '89195da4ba7ffff', '89194ad1653ffff', '89194ad1613ffff', '89195da496fffff', '89194ad169bffff', '89195da4b27ffff', '89194ad16c3ffff', '89194ad16cbffff'}",16.0,135.0
89194ad16cbffff,"{'89194ad161bffff', '89195da4b23ffff', '89194ad16c7ffff', '89194ad16cfffff', '89195da4b37ffff', '89194ad165bffff', '89194ad1657ffff', '89194ad16d3ffff', '89194ad16d7ffff', '89195da4bafffff', '89194ad16dbffff', '89195da4b33ffff', '89195da4ba7ffff', '89194ad1643ffff', '89194ad1653ffff', '89195da4b2fffff', '89195da4b27ffff', '89194ad16c3ffff', '89194ad16cbffff'}",32.0,134.0
89194ad16cfffff,"{'89194ad161bffff', '89194ad16c7ffff', '89194ad160bffff', '89194ad168bffff', '89195da4b37ffff', '89194ad16cfffff', '89194ad165bffff', '89194ad1657ffff', '89194ad16d3ffff', '89194ad16d7ffff', '89194ad16dbffff', '89194ad1647ffff', '89194ad1603ffff', '89194ad1643ffff', '89194ad1653ffff', '89194ad1613ffff', '89195da4b27ffff', '89194ad16c3ffff', '89194ad16cbffff'}",2.0,166.0
89194ad16d3ffff,"{'89194ad16c7ffff', '89194ad168bffff', '89194ad16cfffff', '89195da4b37ffff', '89195da4ba3ffff', '89195da497bffff', '89195da4bafffff', '89194ad16d7ffff', '89195da496bffff', '89194ad16d3ffff', '89194ad16dbffff', '89195da4963ffff', '89195da4ba7ffff', '89195da496fffff', '89195da4967ffff', '89194ad169bffff', '89194ad16c3ffff', '89194ad16cbffff', '89195da4bb7ffff'}",11.0,123.0
89194ad16dbffff,"{'89195da4b23ffff', '89194ad16c7ffff', '89194ad16cfffff', '89195da4b37ffff', '89195da4ba3ffff', '89194ad16d3ffff', '89194ad16d7ffff', '89195da496bffff', '89195da4bafffff', '89194ad16dbffff', '89195da4b33ffff', '89195da4ba7ffff', '89194ad1653ffff', '89195da496fffff', '89195da4babffff', '89195da4b27ffff', '89194ad16c3ffff', '89194ad16cbffff', '89195da4bb7ffff'}",25.0,114.0
89194ad181bffff,"{'89194ad18d7ffff', '89194ad1843ffff', '89194ad1873ffff', '89194ad1807ffff', '89194ad1817ffff', '89194ad181bffff', '89194ad1853ffff', '89194ad18cfffff', '89194ad18c7ffff', '89194ad18c3ffff', '89194ad188bffff', '89194ad18cbffff', '89194ad180bffff', '89194ad1813ffff', '89194ad1803ffff', '89194ad180fffff', '89194ad1857ffff', '89194ad1847ffff', '89194ad188fffff'}",2.0,9.0
89194ad18c7ffff,"{'89194ad18d7ffff', '89194ad1817ffff', '89194ad181bffff', '89194ad1853ffff', '89194ad18cfffff', '89194ad18c3ffff', '89194ad18c7ffff', '89194ad188bffff', '89194ad18cbffff', '89194ad180bffff', '89194ad18d3ffff', '89194ad18dbffff', '89194ad1883ffff', '89194ad189bffff', '89194ad1813ffff', '89194ad1803ffff', '89194ad1c6fffff', '89194ad1857ffff', '89194ad188fffff'}",7.0,24.0
89194ad1a03ffff,"{'89194ad1a77ffff', '89194ad1a33ffff', '89194ad1a03ffff', '89194ad1a17ffff', '89194ad1a8bffff', '89194ad1acfffff', '89194ad1ac7ffff', '89194ad1a47ffff', '89194ad1a1bffff', '89194ad1a57ffff', '89194ad1abbffff', '89194ad1a8fffff', '89194ad1a0bffff', '89194ad1aabffff', '89194ad1a0fffff', '89194ad1a73ffff', '89194ad1a07ffff', '89194ad1a3bffff', '89194ad1a13ffff'}",2.0,14.0
89194ad1a13ffff,"{'89194ad1a03ffff', '89194ad1ad7ffff', '89194ad1a83ffff', '89194ad1a17ffff', '89194ad1a13ffff', '89194ad1acfffff', '89194ad1ac7ffff', '89194ad1a1bffff', '89194ad1a9bffff', '89194ad1a57ffff', '89194ad1abbffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1a0bffff', '89194ad1aabffff', '89194ad1a0fffff', '89194ad1a07ffff', '89194ad1a8bffff', '89194ad1ac3ffff'}",1.0,29.0
89194ad1a1bffff,"{'89194ad1a03ffff', '89194ad1ad7ffff', '89194ad1a17ffff', '89194ad1a53ffff', '89194ad1a13ffff', '89194ad1acfffff', '89194ad1ac7ffff', '89194ad1a47ffff', '89194ad1a1bffff', '89194ad1a57ffff', '89194ad1a8fffff', '89194ad1a43ffff', '89194ad1a0bffff', '89194ad1a0fffff', '89194ad1a73ffff', '89194ad1acbffff', '89194ad1a07ffff', '89194ad1a8bffff', '89194ad1ac3ffff'}",1.0,20.0
89194ad1a43ffff,"{'89194ada9b7ffff', '89194ada9b3ffff', '89194ad1a53ffff', '89194ada987ffff', '89194ad1acfffff', '89194ad1a1bffff', '89194adad27ffff', '89194ad1a4bffff', '89194ad1a57ffff', '89194ad1a4fffff', '89194ad1a43ffff', '89194ad1a0bffff', '89194adad2fffff', '89194ada997ffff', '89194ad1a73ffff', '89194ad1acbffff', '89194ad1a5bffff', '89194ad1a47ffff', '89194ad1a7bffff'}",4.0,14.0
89194ad1a4fffff,"{'89194ada9b7ffff', '89194ada9b3ffff', '89194ada9bbffff', '89194ad1a53ffff', '89194ada987ffff', '89194ad1a6bffff', '89194ad1a63ffff', '89194ad1a4bffff', '89194ad1a57ffff', '89194ad1a4fffff', '89194ad1a43ffff', '89194ad1a0bffff', '89194ada997ffff', '89194ada9a3ffff', '89194ad1a73ffff', '89194ada9a7ffff', '89194ad1a5bffff', '89194ad1a47ffff', '89194ad1a7bffff'}",4.0,15.0
89194ad1a63ffff,"{'89194ad1a2bffff', '89194ad1a77ffff', '89194ada9b7ffff', '89194ac34d3ffff', '89194ad1a6bffff', '89194ac34d7ffff', '89194ad1a63ffff', '89194ac3493ffff', '89194ad1a4fffff', '89194ad1a67ffff', '89194ad1a6fffff', '89194ad1a0bffff', '89194ad1a0fffff', '89194ac349bffff', '89194ad1a73ffff', '89194ada9a7ffff', '89194ad1a3bffff', '89194ad1a47ffff', '89194ad1a7bffff'}",3.0,12.0
89194ad1a67ffff,"{'89194ad1a2bffff', '89194ad1a77ffff', '89194ac34d3ffff', '89194ad1a2fffff', '89194ad1a6bffff', '89194ac34d7ffff', '89194ac3483ffff', '89194ad1a63ffff', '89194ac3493ffff', '89194ac348bffff', '89194ad1a6fffff', '89194ad1a67ffff', '89194ad1a0fffff', '89194ac349bffff', '89194ac3497ffff', '89194ad1a73ffff', '89194ad1a3bffff', '89194ad1a23ffff', '89194ad1a7bffff'}",3.0,9.0
89194ad1a73ffff,"{'89194ad1a2bffff', '89194ad1a77ffff', '89194ada9b7ffff', '89194ad1a03ffff', '89194ad1a6bffff', '89194ad1a1bffff', '89194ad1a63ffff', '89194ad1a57ffff', '89194ad1a4fffff', '89194ad1a43ffff', '89194ad1a6fffff', '89194ad1a67ffff', '89194ad1a0bffff', '89194ad1a0fffff', '89194ad1a73ffff', '89194ad1a07ffff', '89194ad1a3bffff', '89194ad1a47ffff', '89194ad1a7bffff'}",1.0,19.0
89194ad1a77ffff,"{'89194ad1a2bffff', '89194ad1a33ffff', '89194ad1a03ffff', '89194ad1a77ffff', '89194ad1a2fffff', '89194ad1a6bffff', '89194ad1a63ffff', '89194ac3493ffff', '89194ad1a67ffff', '89194ad1a6fffff', '89194ad1a0bffff', '89194ad1a0fffff', '89194ac349bffff', '89194ad1a73ffff', '89194ad1a07ffff', '89194ad1a3bffff', '89194ad1a23ffff', '89194ad1a47ffff', '89194ad1a7bffff'}",1.0,10.0
89194ad1a83ffff,"{'89194ad1e6fffff', '89194ad1ad7ffff', '89194ad1a83ffff', '89194ad1a17ffff', '89194ad1a13ffff', '89194ad1e2bffff', '89194ad1e2fffff', '89194ad1ac7ffff', '89194ad184bffff', '89194ad1a9bffff', '89194ad1abbffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1a93ffff', '89194ad1a97ffff', '89194ad1e67ffff', '89194ad185bffff', '89194ad1ab3ffff', '89194ad1a8bffff'}",5.0,44.0
89194ad1a8fffff,"{'89194ad1a03ffff', '89194ad1a83ffff', '89194ad1ad7ffff', '89194ad1a17ffff', '89194ad1a8bffff', '89194ad1aa3ffff', '89194ad1ac7ffff', '89194ad1a1bffff', '89194ad184bffff', '89194ad1a9bffff', '89194ad1abbffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1aabffff', '89194ad1a93ffff', '89194ad1a97ffff', '89194ad1a07ffff', '89194ad1ab3ffff', '89194ad1a13ffff'}",4.0,29.0
89194ad1a9bffff,"{'89194ad1e6fffff', '89194ad1ad7ffff', '89194ad1a83ffff', '89194ad1a13ffff', '89194ad1e2bffff', '89194ad1e2fffff', '89194ad1ac7ffff', '89194ad1ad3ffff', '89194ad1a9bffff', '89194ad1e63ffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1e6bffff', '89194ad1a93ffff', '89194ad1a97ffff', '89194ad1e67ffff', '89194ad1e77ffff', '89194ad1a8bffff', '89194ad1ac3ffff'}",5.0,61.0
89194ad1aa3ffff,"{'89194ad1a33ffff', '89194ad1bd3ffff', '89194ad1a17ffff', '89194ad184fffff', '89194ad1aa3ffff', '89194ad1a37ffff', '89194ad1ab7ffff', '89194ad184bffff', '89194ad1aafffff', '89194ad1abbffff', '89194ad1bdbffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1aabffff', '89194ad186bffff', '89194ad187bffff', '89194ad1aa7ffff', '89194ad1a07ffff', '89194ad1ab3ffff'}",7.0,27.0
89194ad1aafffff,"{'89194ad1a33ffff', '89194ad1bd3ffff', '89194ad1bc3ffff', '89194ad1a17ffff', '89194ad1aa3ffff', '89194ad1bcbffff', '89194ad1a37ffff', '89194ad1ab7ffff', '89194ad1aafffff', '89194ad1abbffff', '89194ad1bdbffff', '89194ad1a27ffff', '89194ad1aabffff', '89194ad186bffff', '89194ad1aa7ffff', '89194ad1a07ffff', '89194ad1a3bffff', '89194ad1a23ffff', '89194ad1ab3ffff'}",12.0,23.0
89194ad1abbffff,"{'89194ad1a33ffff', '89194ad1a03ffff', '89194ad1a83ffff', '89194ad1a17ffff', '89194ad184fffff', '89194ad1aa3ffff', '89194ad1a13ffff', '89194ad1ab7ffff', '89194ad184bffff', '89194ad1aafffff', '89194ad1abbffff', '89194ad1a87ffff', '89194ad1a8fffff', '89194ad1aabffff', '89194ad1a97ffff', '89194ad1aa7ffff', '89194ad1a07ffff', '89194ad1ab3ffff', '89194ad1a8bffff'}",4.0,35.0
89194ad1ac3ffff,"{'89194ad1ac3ffff', '89194ad1e6fffff', '89194ad1ad7ffff', '89194ad1a8bffff', '89194ad1a53ffff', '89194ad1adbffff', '89194ad1acfffff', '89194ad1ac7ffff', '89194ad1ad3ffff', '89194ad1a1bffff', '89194ad1a9bffff', '89194adad27ffff', '89194ad1a57ffff', '89194adada7ffff', '89194ad1e6bffff', '89194ad1acbffff', '89194adad37ffff', '89194ad1a13ffff', '89194adadafffff'}",7.0,24.0
89194ad1c07ffff,"{'89194ad1c0fffff', '89194ad1c77ffff', '89194ad1cbbffff', '89194ad1c8fffff', '89194ad1c73ffff', '89194ad1ca3ffff', '89194ad1c17ffff', '89194ad1cafffff', '89194ad1c13ffff', '89194ad1c23ffff', '89194ad1c03ffff', '89194ad1c1bffff', '89194ad1c2bffff', '89194ad1c3bffff', '89194ad1cabffff', '89194ad1c33ffff', '89194ad1c07ffff', '89194ad1c37ffff', '89194ad1c0bffff'}",1.0,6.0
89194ad1c0bffff,"{'89194ad1cc7ffff', '89194ad1c0fffff', '89194ad1c7bffff', '89194ad1c77ffff', '89194ad1c43ffff', '89194ad1c57ffff', '89194ad1c4fffff', '89194ad1ccfffff', '89194ad1c47ffff', '89194ad1c73ffff', '89194ad1c17ffff', '89194ad1c13ffff', '89194ad1c53ffff', '89194ad1c03ffff', '89194ad1c1bffff', '89194ad1c3bffff', '89194ad1c07ffff', '89194ad1c0bffff', '89194ad1c63ffff'}",4.0,27.0
89194ad1c13ffff,"{'89194ad1cc7ffff', '89194ad1c0fffff', '89194ad1c57ffff', '89194ad1c8bffff', '89194ad1c9bffff', '89194ad1ccfffff', '89194ad1cbbffff', '89194ad1c8fffff', '89194ad1cc3ffff', '89194ad1c17ffff', '89194ad1c13ffff', '89194ad1c03ffff', '89194ad1c1bffff', '89194ad1cabffff', '89194ad1c87ffff', '89194ad1c07ffff', '89194ad1c83ffff', '89194ad1c0bffff', '89194ad1cd7ffff'}",1.0,7.0
89194ad1c27ffff,"{'89194ad1d5bffff', '89194ad1dcfffff', '89194ad1ddbffff', '89194ad1c2fffff', '89194ad1d57ffff', '89194ad1cafffff', '89194ad1c23ffff', '89194ad1c2bffff', '89194ad1dcbffff', '89194ad1c3bffff', '89194ad1d4bffff', '89194ad1dc3ffff', '89194ad1d43ffff', '89194ad1c33ffff', '89194ad1897ffff', '89194ad1d53ffff', '89194ad1c27ffff', '89194ad1c37ffff', '89194ad1893ffff'}",7.0,13.0
89194ad1c2fffff,"{'89194ad1d5bffff', '89194ad1c67ffff', '89194ad1c77ffff', '89194ad1887ffff', '89194ad1c2fffff', '89194ad1c23ffff', '89194ad1c2bffff', '89194ad1883ffff', '89194ad1dcbffff', '89194ad1c3bffff', '89194ad189bffff', '89194ad1d4bffff', '89194ad1d43ffff', '89194ad1897ffff', '89194ad1c33ffff', '89194ad1d53ffff', '89194ad1c27ffff', '89194ad1c37ffff', '89194ad1893ffff'}",1.0,12.0
89194ad1c43ffff,"{'89194ad1c7bffff', '89194ad1c43ffff', '89194ad1c57ffff', '89194ad1eb3ffff', '89194ad1c4fffff', '89194ad1ccfffff', '89194ad1c47ffff', '89194ad1e97ffff', '89194ad1c73ffff', '89194ad1e87ffff', '89194ad112fffff', '89194ad1c53ffff', '89194ad1c1bffff', '89194ad1c4bffff', '89194ad1c0bffff', '89194ad1eb7ffff', '89194ad1127ffff', '89194ad1ccbffff', '89194ad1c5bffff'}",6.0,30.0
89194ad1c4fffff,"{'89194ad1c7bffff', '89194ad1c43ffff', '89194ad1eb3ffff', '89194ad1c57ffff', '89194ad1c4fffff', '89194ad1c6bffff', '89194ad1c47ffff', '89194ad1e97ffff', '89194ad1c73ffff', '89194ad1ebbffff', '89194ad1e87ffff', '89194ad1ea3ffff', '89194ad1c53ffff', '89194ad1ea7ffff', '89194ad1c4bffff', '89194ad1c0bffff', '89194ad1eb7ffff', '89194ad1c63ffff', '89194ad1c5bffff'}",3.0,43.0
89194ad1c5bffff,"{'89194ad1c43ffff', '89194ad1eb3ffff', '89194ad1c57ffff', '89194ad1c4fffff', '89194ad1e93ffff', '89194ad1ccfffff', '89194ad1c47ffff', '89194ad1e97ffff', '89194ad1e87ffff', '89194ad112bffff', '89194ad112fffff', '89194ad1c53ffff', '89194ad1c4bffff', '89194ad1e83ffff', '89194ad1123ffff', '89194ad1127ffff', '89194ad1ccbffff', '89194ad1137ffff', '89194ad1c5bffff'}",3.0,14.0
89194ad1c6bffff,"{'89194ad18d7ffff', '89194ad1c7bffff', '89194ad1c67ffff', '89194ad1c77ffff', '89194ad1eb3ffff', '89194ad1c4fffff', '89194ad1c6bffff', '89194ad1c47ffff', '89194ad1eafffff', '89194ad18c3ffff', '89194ad1c73ffff', '89194ad1ea3ffff', '89194ad18d3ffff', '89194ad18dbffff', '89194ad189bffff', '89194ad1ea7ffff', '89194ad1c6fffff', '89194ad1eb7ffff', '89194ad1c63ffff'}",15.0,45.0
89194ad1c6fffff,"{'89194ad18d7ffff', '89194ad1c67ffff', '89194ad1c7bffff', '89194ad1c77ffff', '89194ad1c6bffff', '89194ad18c3ffff', '89194ad18c7ffff', '89194ad1c73ffff', '89194ad188bffff', '89194ad18d3ffff', '89194ad18dbffff', '89194ad1c2bffff', '89194ad1883ffff', '89194ad189bffff', '89194ad1ea7ffff', '89194ad1c6fffff', '89194ad1eb7ffff', '89194ad1893ffff', '89194ad1c63ffff'}",15.0,49.0
89194ad1c7bffff,"{'89194ad1c0fffff', '89194ad1c67ffff', '89194ad1c77ffff', '89194ad1c43ffff', '89194ad1eb3ffff', '89194ad1c57ffff', '89194ad1c4fffff', '89194ad1c6bffff', '89194ad1c7bffff', '89194ad1c47ffff', '89194ad1c73ffff', '89194ad1ea3ffff', '89194ad18d3ffff', '89194ad1ea7ffff', '89194ad1c4bffff', '89194ad1c6fffff', '89194ad1c0bffff', '89194ad1eb7ffff', '89194ad1c63ffff'}",12.0,55.0
89194ad1c8bffff,"{'89194ad1cc7ffff', '89194ad1c93ffff', '89194ad1c9bffff', '89194ad1c8bffff', '89194ad026fffff', '89194ad1ccfffff', '89194ad1cbbffff', '89194ad1c8fffff', '89194ad1cc3ffff', '89194ad1c17ffff', '89194ad1c13ffff', '89194ad1c03ffff', '89194ad1c1bffff', '89194ad0267ffff', '89194ad1c97ffff', '89194ad1c87ffff', '89194ad1c83ffff', '89194ad1cd3ffff', '89194ad1cd7ffff'}",1.0,4.0
89194ad1cdbffff,"{'89194ad11abffff', '89194ad1cc7ffff', '89194ad1ccfffff', '89194ad026fffff', '89194ad1cc3ffff', '89194ad11afffff', '89194ad11a3ffff', '89194ad1133ffff', '89194ad1c53ffff', '89194ad1123ffff', '89194ad1cdbffff', '89194ad1cd3ffff', '89194ad1127ffff', '89194ad026bffff', '89194ad1137ffff', '89194ad1ccbffff', '89194ad11b7ffff', '89194ad11a7ffff', '89194ad1cd7ffff'}",1.0,28.0
89194ad1d0fffff,"{'89194ad1dabffff', '89194ad1d33ffff', '89194ad1d07ffff', '89194ad1d2bffff', '89194ad1d63ffff', '89194ad1d23ffff', '89194ad1d57ffff', '89194ad1d17ffff', '89194ad1d47ffff', '89194ad1d67ffff', '89194ad1d0bffff', '89194ad1d7bffff', '89194ad1d3bffff', '89194ad1d0fffff', '89194ad1d1bffff', '89194ad1d03ffff', '89194ad1d13ffff', '89194ad1d73ffff', '89194ad1d77ffff'}",5.0,34.0
89194ad1d17ffff,"{'89194ad1d8bffff', '89194ad1da3ffff', '89194ad1dbbffff', '89194ad1d8fffff', '89194ad1dc7ffff', '89194ad1dafffff', '89194ad1dabffff', '89194ad1d33ffff', '89194ad1d07ffff', '89194ad1d83ffff', '89194ad1d17ffff', '89194ad1db3ffff', '89194ad1d0bffff', '89194ad1d87ffff', '89194ad1d3bffff', '89194ad1d0fffff', '89194ad1d1bffff', '89194ad1d03ffff', '89194ad1d13ffff'}",1.0,10.0
89194ad1d3bffff,"{'89194ad1993ffff', '89194ad1dafffff', '89194ad1dabffff', '89194ad1d33ffff', '89194ad1d07ffff', '89194ad1d2bffff', '89194ad1d63ffff', '89194ad1d23ffff', '89194ad1d17ffff', '89194ad1d27ffff', '89194ad1d67ffff', '89194ad1d0bffff', '89194ad1d37ffff', '89194ad1d3bffff', '89194ad1d0fffff', '89194ad1d03ffff', '89194ad1d73ffff', '89194ad1d2fffff', '89194ad1d77ffff'}",2.0,10.0
89194ad1d43ffff,"{'89194ad18b3ffff', '89194ad1d5bffff', '89194ad1dcfffff', '89194ad1887ffff', '89194ad1c2fffff', '89194ad1d57ffff', '89194ad1d47ffff', '89194ad1d0bffff', '89194ad1d7bffff', '89194ad1dcbffff', '89194ad1d4bffff', '89194ad1d1bffff', '89194ad1897ffff', '89194ad1d43ffff', '89194ad1d4fffff', '89194ad1c27ffff', '89194ad1d53ffff', '89194ad1d73ffff', '89194ad18b7ffff'}",1.0,45.0
89194ad1d47ffff,"{'89194ad18b3ffff', '89194ad1d5bffff', '89194ad1dcfffff', '89194ad1d63ffff', '89194ad1d57ffff', '89194ad1d47ffff', '89194ad1d6bffff', '89194ad1d0bffff', '89194ad1d7bffff', '89194ad1d0fffff', '89194ad1d4bffff', '89194ad1d1bffff', '89194ad1d43ffff', '89194ad1d4fffff', '89194ad1d53ffff', '89194ad1d03ffff', '89194ad1d73ffff', '89194ad1d77ffff', '89194ad18b7ffff'}",24.0,42.0
89194ad1d4fffff,"{'89194ad18b3ffff', '89194ad1d5bffff', '89194ad18a7ffff', '89194ad1887ffff', '89194ad1d63ffff', '89194ad1d57ffff', '89194ad1d47ffff', '89194ad18bbffff', '89194ad1d6bffff', '89194ad1d0bffff', '89194ad1d7bffff', '89194ad1d4bffff', '89194ad1d43ffff', '89194ad1897ffff', '89194ad1d53ffff', '89194ad1d4fffff', '89194ad1d73ffff', '89194ad18a3ffff', '89194ad18b7ffff'}",9.0,37.0
89194ad1d53ffff,"{'89194ad1d5bffff', '89194ad1dc7ffff', '89194ad1dcfffff', '89194ad1ddbffff', '89194ad1c2fffff', '89194ad1d57ffff', '89194ad1d47ffff', '89194ad1c23ffff', '89194ad1d0bffff', '89194ad1dcbffff', '89194ad1d4bffff', '89194ad1dc3ffff', '89194ad1d1bffff', '89194ad1897ffff', '89194ad1d43ffff', '89194ad1d4fffff', '89194ad1c27ffff', '89194ad1d53ffff', '89194ad1c37ffff'}",3.0,46.0
89194ad1dabffff,"{'89194ad1da3ffff', '89194ad1dbbffff', '89194ad1d8fffff', '89194ad1dafffff', '89194ad1dabffff', '89194ad1d33ffff', '89194ad1d07ffff', '89194ad1d23ffff', '89194ad1d17ffff', '89194ad1db3ffff', '89194ad0adbffff', '89194ad1d87ffff', '89194ad1d37ffff', '89194ad1d3bffff', '89194ad1d0fffff', '89194ad1da7ffff', '89194ad1d03ffff', '89194ad1d13ffff', '89194ad1db7ffff'}",2.0,10.0
89194ad1dd7ffff,"{'89194ad1dd3ffff', '89194ad036bffff', '89194ad1d8bffff', '89194ad1d8fffff', '89194ad1d9bffff', '89194ad1dc7ffff', '89194ad1dcfffff', '89194ad1ddbffff', '89194ad0363ffff', '89194ad036fffff', '89194ad1d83ffff', '89194ad0367ffff', '89194ad1dcbffff', '89194ad1dd7ffff', '89194ad1dc3ffff', '89194ad1d1bffff', '89194ad1ca7ffff', '89194ad1d13ffff', '89194ad1d93ffff'}",1.0,3.0
89194ad1ddbffff,"{'89194ad1dd3ffff', '89194ad036bffff', '89194ad1dc7ffff', '89194ad1dcfffff', '89194ad1ddbffff', '89194ad036fffff', '89194ad1ca3ffff', '89194ad1cafffff', '89194ad1c23ffff', '89194ad1dcbffff', '89194ad1cabffff', '89194ad1dd7ffff', '89194ad1dc3ffff', '89194ad1c33ffff', '89194ad1d53ffff', '89194ad1c27ffff', '89194ad1ca7ffff', '89194ad1cb7ffff', '89194ad1c37ffff'}",1.0,12.0
89194ad1e03ffff,"{'89194ad1ecfffff', '89194ad1e73ffff', '89194ad1e0bffff', '89194ad1e57ffff', '89194ad1ebbffff', '89194ad1e33ffff', '89194ad1e0fffff', '89194ad1e8fffff', '89194ad1e3bffff', '89194ad1e03ffff', '89194ad1e1bffff', '89194ad1e47ffff', '89194ad1eabffff', '89194ad1e77ffff', '89194ad1e17ffff', '89194ad1e13ffff', '89194ad1ec7ffff', '89194ad1e8bffff', '89194ad1e07ffff'}",1.0,57.0
89194ad1e0bffff,"{'89194ad1ecfffff', '89194ad1e73ffff', '89194ad1e4fffff', '89194ad1e0bffff', '89194ad1e57ffff', '89194ad1e43ffff', '89194ad1e0fffff', '89194ad1e3bffff', '89194ad1e03ffff', '89194ad1e53ffff', '89194ad1e7bffff', '89194ad1e1bffff', '89194ad1e47ffff', '89194ad1e77ffff', '89194ad1e17ffff', '89194ad1e13ffff', '89194ad1ec7ffff', '89194ad1e63ffff', '89194ad1e07ffff'}",14.0,65.0
89194ad1e0fffff,"{'89194ad1e73ffff', '89194ad1e2bffff', '89194ad1e0bffff', '89194ad1e57ffff', '89194ad1e33ffff', '89194ad1e0fffff', '89194ad1e3bffff', '89194ad1e03ffff', '89194ad1e7bffff', '89194ad1e1bffff', '89194ad1e47ffff', '89194ad1eabffff', '89194ad1e67ffff', '89194ad1e17ffff', '89194ad1e77ffff', '89194ad1e13ffff', '89194ad1e63ffff', '89194ad1e23ffff', '89194ad1e07ffff'}",7.0,69.0
89194ad1e1bffff,"{'89194ad1ecfffff', '89194ad1e73ffff', '89194ad1ec3ffff', '89194ad1e0bffff', '89194ad1ed7ffff', '89194ad1ecbffff', '89194ad1e57ffff', '89194ad1e43ffff', '89194ad1e0fffff', '89194ad1e8fffff', '89194ad1e03ffff', '89194ad1e53ffff', '89194ad1e1bffff', '89194ad1e47ffff', '89194ad1e17ffff', '89194ad1e13ffff', '89194ad1ec7ffff', '89194ad1e8bffff', '89194ad1e07ffff'}",15.0,51.0
89194ad1e63ffff,"{'89194adadb7ffff', '89194ad1e6fffff', '89194ad1ad7ffff', '89194ad1e73ffff', '89194ad1e2bffff', '89194ad1e4fffff', '89194ad1e0bffff', '89194ad1ad3ffff', '89194ad1e0fffff', '89194ad1a9bffff', '89194ad1e3bffff', '89194adada7ffff', '89194ad1e7bffff', '89194ad1e6bffff', '89194ad1a93ffff', '89194ad1e47ffff', '89194ad1e67ffff', '89194ad1e77ffff', '89194ad1e63ffff'}",8.0,67.0
