cuisineType,venueType,n_type,p_local,p_credible,p_global,competition_factor,local_tile,neighbour_count,representations
Seafood,Dine-In,1,0.02702702702702703,0.0031807802821037217,0.018197649107531563,1.0,89194ad318bffff,37,1
Seafood,Takeaway,2,0.05405405405405406,0.010627993096446789,0.007662168045276448,1.0,89194ad318bffff,37,2
South Asian,Dine-In,2,0.05405405405405406,0.010627993096446789,0.05711797997387897,1.0,89194ad318bffff,37,2
South Asian,Takeaway,1,0.02702702702702703,0.0031807802821037217,0.007575097953852851,1.0,89194ad318bffff,37,1
Southeast Asian,Dine-In,2,0.05405405405405406,0.010627993096446789,0.047888550282977796,1.0,89194ad318bffff,37,2
Steakhouse & BBQ,Dine-In,1,0.02702702702702703,0.0031807802821037217,0.0282107096212451,1.0,89194ad318bffff,37,1
African,Dine-In,1,0.02040816326530612,0.002400330150813859,0.017065737919024816,1.0,89194ad318fffff,49,1
American,Dine-In,1,0.02040816326530612,0.002400330150813859,0.012973443622115803,1.0,89194ad318fffff,49,1
Asian,Dine-In,1,0.02040816326530612,0.002400330150813859,0.019068350021767523,1.0,89194ad318fffff,49,1
Bar & Pub,Dine-In,1,0.02040816326530612,0.002400330150813859,0.030648672181105792,1.0,89194ad318fffff,49,1
Cafe & Coffee,Dine-In,1,0.02040816326530612,0.002400330150813859,0.012363952982150631,1.0,89194ad318fffff,49,1
Chinese,Dine-In,3,0.061224489795918366,0.015608705594108114,0.049455811928602524,1.0,89194ad318fffff,49,3
Dessert & Ice Cream,Dine-In,1,0.02040816326530612,0.002400330150813859,0.008619939050936004,1.0,89194ad318fffff,49,1
European,Dine-In,1,0.02040816326530612,0.002400330150813859,0.005311275576839356,1.0,89194ad318fffff,49,1
Fast Food,Dine-In,5,0.10204081632653061,0.03469476600118866,0.07009142359599478,0.49499302797969164,89194ad318fffff,49,5
Fast Food,Takeaway,1,0.02040816326530612,0.002400330150813859,0.01610796691336526,1.0,89194ad318fffff,49,1
Italian,Dine-In,2,0.04081632653061224,0.008010993823899429,0.06060078363082281,1.0,89194ad318fffff,49,2
Japanese,Dine-In,1,0.02040816326530612,0.002400330150813859,0.055811928602525034,1.0,89194ad318fffff,49,1
Japanese,Takeaway,1,0.02040816326530612,0.002400330150813859,0.008619939050936004,1.0,89194ad318fffff,49,1
Kebab Shop,Dine-In,2,0.04081632653061224,0.008010993823899429,0.01828471919895516,1.0,89194ad318fffff,49,2
Kebab Shop,Takeaway,1,0.02040816326530612,0.002400330150813859,0.0007836308228123639,1.0,89194ad318fffff,49,1
Latin American,Dine-In,4,0.08163265306122448,0.024613369655813684,0.05729212015672616,0.42961177887085134,89194ad318fffff,49,4
Latin American,Takeaway,1,0.02040816326530612,0.002400330150813859,0.001044841097083152,1.0,89194ad318fffff,49,1
Mediterranean,Dine-In,1,0.02040816326530612,0.002400330150813859,0.026121027427078797,1.0,89194ad318fffff,49,1
Middle Eastern,Dine-In,4,0.08163265306122448,0.024613369655813684,0.06408358728776666,0.38408226969703824,89194ad318fffff,49,4
Pizza,Dine-In,3,0.061224489795918366,0.015608705594108114,0.04736612973443622,1.0,89194ad318fffff,49,3
Pizza,Takeaway,1,0.02040816326530612,0.002400330150813859,0.011580322159338267,1.0,89194ad318fffff,49,1
Sandwich & Deli,Dine-In,1,0.02040816326530612,0.002400330150813859,0.04292555507183283,1.0,89194ad318fffff,49,1
Seafood,Dine-In,1,0.02040816326530612,0.002400330150813859,0.018197649107531563,1.0,89194ad318fffff,49,1
Seafood,Takeaway,2,0.04081632653061224,0.008010993823899429,0.007662168045276448,1.0,89194ad318fffff,49,2
South Asian,Dine-In,1,0.02040816326530612,0.002400330150813859,0.05711797997387897,1.0,89194ad318fffff,49,1
South Asian,Takeaway,1,0.02040816326530612,0.002400330150813859,0.007575097953852851,1.0,89194ad318fffff,49,1
Southeast Asian,Dine-In,5,0.10204081632653061,0.03469476600118866,0.047888550282977796,0.7244897954975488,89194ad318fffff,49,5
Steakhouse & BBQ,Dine-In,1,0.02040816326530612,0.002400330150813859,0.0282107096212451,1.0,89194ad318fffff,49,1
American,Dine-In,1,0.047619047619047616,0.005615056734982781,0.012973443622115803,1.0,89194ad3193ffff,21,1
Chinese,Dine-In,4,0.19047619047619047,0.05852529452134368,0.049455811928602524,1.1833855767211834,89194ad3193ffff,21,4
Dessert & Ice Cream,Dine-In,1,0.047619047619047616,0.005615056734982781,0.008619939050936004,1.0,89194ad3193ffff,21,1
European,Dine-In,1,0.047619047619047616,0.005615056734982781,0.005311275576839356,1.0,89194ad3193ffff,21,1
Fast Food,Dine-In,2,0.09523809523809523,0.01883034550204026,0.07009142359599478,1.0,89194ad3193ffff,21,2
Italian,Dine-In,3,0.14285714285714285,0.03689437952445512,0.06060078363082281,1.0,89194ad3193ffff,21,3
Japanese,Dine-In,1,0.047619047619047616,0.005615056734982781,0.055811928602525034,1.0,89194ad3193ffff,21,1
Latin American,Dine-In,1,0.047619047619047616,0.005615056734982781,0.05729212015672616,1.0,89194ad3193ffff,21,1
Latin American,Takeaway,1,0.047619047619047616,0.005615056734982781,0.001044841097083152,1.0,89194ad3193ffff,21,1
Middle Eastern,Dine-In,1,0.047619047619047616,0.005615056734982781,0.06408358728776666,1.0,89194ad3193ffff,21,1
Pizza,Dine-In,1,0.047619047619047616,0.005615056734982781,0.04736612973443622,1.0,89194ad3193ffff,21,1
Seafood,Dine-In,1,0.047619047619047616,0.005615056734982781,0.018197649107531563,1.0,89194ad3193ffff,21,1
Seafood,Takeaway,1,0.047619047619047616,0.005615056734982781,0.007662168045276448,1.0,89194ad3193ffff,21,1
South Asian,Dine-In,1,0.047619047619047616,0.005615056734982781,0.05711797997387897,1.0,89194ad3193ffff,21,1
Steakhouse & BBQ,Dine-In,1,0.047619047619047616,0.005615056734982781,0.0282107096212451,1.0,89194ad3193ffff,21,1
African,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.017065737919024816,1.0,89194ad31a3ffff,46,1
American,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.012973443622115803,1.0,89194ad31a3ffff,46,1
Asian,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.019068350021767523,1.0,89194ad31a3ffff,46,1
Australian,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.00130605137135394,1.0,89194ad31a3ffff,46,1
Bar & Pub,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.030648672181105792,1.0,89194ad31a3ffff,46,1
Cafe & Coffee,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.012363952982150631,1.0,89194ad31a3ffff,46,1
Chinese,Dine-In,3,0.06521739130434782,0.016636982808494155,0.049455811928602524,1.0,89194ad31a3ffff,46,3
Dessert & Ice Cream,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.008619939050936004,1.0,89194ad31a3ffff,46,1
European,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.005311275576839356,1.0,89194ad31a3ffff,46,1
Fast Food,Dine-In,6,0.13043478260869565,0.048691276370407474,0.07009142359599478,0.6946823715703476,89194ad31a3ffff,46,6
Fast Food,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.01610796691336526,1.0,89194ad31a3ffff,46,1
Italian,Dine-In,2,0.043478260869565216,0.008536488225904783,0.06060078363082281,1.0,89194ad31a3ffff,46,2
Japanese,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.055811928602525034,1.0,89194ad31a3ffff,46,1
Japanese,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.008619939050936004,1.0,89194ad31a3ffff,46,1
Kebab Shop,Dine-In,2,0.043478260869565216,0.008536488225904783,0.01828471919895516,1.0,89194ad31a3ffff,46,2
Kebab Shop,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.0007836308228123639,1.0,89194ad31a3ffff,46,1
Latin American,Dine-In,3,0.06521739130434782,0.016636982808494155,0.05729212015672616,1.0,89194ad31a3ffff,46,3
Latin American,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.001044841097083152,1.0,89194ad31a3ffff,46,1
Mediterranean,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.026121027427078797,1.0,89194ad31a3ffff,46,1
Middle Eastern,Dine-In,4,0.08695652173913043,0.026242108555703345,0.06408358728776666,0.4094981206008871,89194ad31a3ffff,46,4
Pizza,Dine-In,2,0.043478260869565216,0.008536488225904783,0.04736612973443622,1.0,89194ad31a3ffff,46,2
Pizza,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.011580322159338267,1.0,89194ad31a3ffff,46,1
Sandwich & Deli,Dine-In,1,0.021739130434782608,0.0025571908798242716,0.04292555507183283,1.0,89194ad31a3ffff,46,1
Seafood,Takeaway,1,0.021739130434782608,0.0025571908798242716,0.007662168045276448,1.0,89194ad31a3ffff,46,1
Southeast Asian,Dine-In,5,0.10869565217391304,0.03700101456268126,0.047888550282977796,0.7726484586407169,89194ad31a3ffff,46,5
Steakhouse & BBQ,Dine-In,2,0.043478260869565216,0.008536488225904783,0.0282107096212451,1.0,89194ad31a3ffff,46,2
African,Dine-In,1,0.027777777777777776,0.00326936464338913,0.017065737919024816,1.0,89194ad31a7ffff,36,1
Asian,Dine-In,1,0.027777777777777776,0.00326936464338913,0.019068350021767523,1.0,89194ad31a7ffff,36,1
Australian,Dine-In,1,0.027777777777777776,0.00326936464338913,0.00130605137135394,1.0,89194ad31a7ffff,36,1
Bar & Pub,Dine-In,1,0.027777777777777776,0.00326936464338913,0.030648672181105792,1.0,89194ad31a7ffff,36,1
Cafe & Coffee,Dine-In,1,0.027777777777777776,0.00326936464338913,0.012363952982150631,1.0,89194ad31a7ffff,36,1
Chinese,Dine-In,2,0.05555555555555555,0.01092542023217582,0.049455811928602524,1.0,89194ad31a7ffff,36,2
Fast Food,Dine-In,5,0.1388888888888889,0.047535128597891024,0.07009142359599478,0.6781875179463085,89194ad31a7ffff,36,5
Fast Food,Takeaway,1,0.027777777777777776,0.00326936464338913,0.01610796691336526,1.0,89194ad31a7ffff,36,1
Italian,Dine-In,1,0.027777777777777776,0.00326936464338913,0.06060078363082281,1.0,89194ad31a7ffff,36,1
Japanese,Dine-In,1,0.027777777777777776,0.00326936464338913,0.055811928602525034,1.0,89194ad31a7ffff,36,1
Japanese,Takeaway,1,0.027777777777777776,0.00326936464338913,0.008619939050936004,1.0,89194ad31a7ffff,36,1
Kebab Shop,Dine-In,2,0.05555555555555555,0.01092542023217582,0.01828471919895516,1.0,89194ad31a7ffff,36,2
Kebab Shop,Takeaway,1,0.027777777777777776,0.00326936464338913,0.0007836308228123639,1.0,89194ad31a7ffff,36,1
Latin American,Dine-In,2,0.05555555555555555,0.01092542023217582,0.05729212015672616,1.0,89194ad31a7ffff,36,2
Mediterranean,Dine-In,1,0.027777777777777776,0.00326936464338913,0.026121027427078797,1.0,89194ad31a7ffff,36,1
Middle Eastern,Dine-In,3,0.08333333333333333,0.02131861558652818,0.06408358728776666,1.0,89194ad31a7ffff,36,3
Pizza,Dine-In,2,0.05555555555555555,0.01092542023217582,0.04736612973443622,1.0,89194ad31a7ffff,36,2
Pizza,Takeaway,1,0.027777777777777776,0.00326936464338913,0.011580322159338267,1.0,89194ad31a7ffff,36,1
Sandwich & Deli,Dine-In,1,0.027777777777777776,0.00326936464338913,0.04292555507183283,1.0,89194ad31a7ffff,36,1
Seafood,Takeaway,1,0.027777777777777776,0.00326936464338913,0.007662168045276448,1.0,89194ad31a7ffff,36,1
Southeast Asian,Dine-In,5,0.1388888888888889,0.047535128597891024,0.047888550282977796,0.9926199126305062,89194ad31a7ffff,36,5
Steakhouse & BBQ,Dine-In,1,0.027777777777777776,0.00326936464338913,0.0282107096212451,1.0,89194ad31a7ffff,36,1
African,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.017065737919024816,1.0,89194ad31abffff,51,1
American,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.012973443622115803,1.0,89194ad31abffff,51,1
Asian,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.019068350021767523,1.0,89194ad31abffff,51,1
Bar & Pub,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.030648672181105792,1.0,89194ad31abffff,51,1
Cafe & Coffee,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.012363952982150631,1.0,89194ad31abffff,51,1
Chinese,Dine-In,4,0.0784313725490196,0.023635422383720964,0.049455811928602524,0.477909905065203,89194ad31abffff,51,4
Chinese,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.015063125816282106,1.0,89194ad31abffff,51,1
Dessert & Ice Cream,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.008619939050936004,1.0,89194ad31abffff,51,1
European,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.005311275576839356,1.0,89194ad31abffff,51,1
Fast Food,Dine-In,7,0.13725490196078433,0.05501153229074377,0.07009142359599478,0.7848539731170089,89194ad31abffff,51,7
Fast Food,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.01610796691336526,1.0,89194ad31abffff,51,1
Italian,Dine-In,2,0.0392156862745098,0.007695191293666248,0.06060078363082281,1.0,89194ad31abffff,51,2
Japanese,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.055811928602525034,1.0,89194ad31abffff,51,1
Japanese,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.008619939050936004,1.0,89194ad31abffff,51,1
Kebab Shop,Dine-In,3,0.058823529411764705,0.014991014927774427,0.01828471919895516,1.0,89194ad31abffff,51,3
Kebab Shop,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.0007836308228123639,1.0,89194ad31abffff,51,1
Latin American,Dine-In,3,0.058823529411764705,0.014991014927774427,0.05729212015672616,1.0,89194ad31abffff,51,3
Latin American,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.001044841097083152,1.0,89194ad31abffff,51,1
Mediterranean,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.026121027427078797,1.0,89194ad31abffff,51,1
Middle Eastern,Dine-In,4,0.0784313725490196,0.023635422383720964,0.06408358728776666,0.3688217745611892,89194ad31abffff,51,4
Pizza,Dine-In,3,0.058823529411764705,0.014991014927774427,0.04736612973443622,1.0,89194ad31abffff,51,3
Pizza,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.011580322159338267,1.0,89194ad31abffff,51,1
Sandwich & Deli,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.04292555507183283,1.0,89194ad31abffff,51,1
Seafood,Takeaway,1,0.0196078431372549,0.0023060274503879726,0.007662168045276448,1.0,89194ad31abffff,51,1
South Asian,Dine-In,1,0.0196078431372549,0.0023060274503879726,0.05711797997387897,1.0,89194ad31abffff,51,1
Southeast Asian,Dine-In,4,0.0784313725490196,0.023635422383720964,0.047888550282977796,0.4935505928673369,89194ad31abffff,51,4
Steakhouse & BBQ,Dine-In,3,0.058823529411764705,0.014991014927774427,0.0282107096212451,1.0,89194ad31abffff,51,3
African,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.017065737919024816,1.0,89194ad31afffff,39,1
Asian,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.019068350021767523,1.0,89194ad31afffff,39,1
Australian,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.00130605137135394,1.0,89194ad31afffff,39,1
Bar & Pub,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.030648672181105792,1.0,89194ad31afffff,39,1
Cafe & Coffee,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.012363952982150631,1.0,89194ad31afffff,39,1
Chinese,Dine-In,3,0.07692307692307693,0.019658968212268306,0.049455811928602524,1.0,89194ad31afffff,39,3
Chinese,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.015063125816282106,1.0,89194ad31afffff,39,1
Fast Food,Dine-In,5,0.1282051282051282,0.043794314945111934,0.07009142359599478,0.624817027508833,89194ad31afffff,39,5
Fast Food,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.01610796691336526,1.0,89194ad31afffff,39,1
Italian,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.06060078363082281,1.0,89194ad31afffff,39,1
Japanese,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.055811928602525034,1.0,89194ad31afffff,39,1
Japanese,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.008619939050936004,1.0,89194ad31afffff,39,1
Kebab Shop,Dine-In,2,0.05128205128205128,0.010079214412650745,0.01828471919895516,1.0,89194ad31afffff,39,2
Kebab Shop,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.0007836308228123639,1.0,89194ad31afffff,39,1
Latin American,Dine-In,2,0.05128205128205128,0.010079214412650745,0.05729212015672616,1.0,89194ad31afffff,39,2
Mediterranean,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.026121027427078797,1.0,89194ad31afffff,39,1
Middle Eastern,Dine-In,3,0.07692307692307693,0.019658968212268306,0.06408358728776666,1.0,89194ad31afffff,39,3
Pizza,Dine-In,3,0.07692307692307693,0.019658968212268306,0.04736612973443622,1.0,89194ad31afffff,39,3
Pizza,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.011580322159338267,1.0,89194ad31afffff,39,1
Sandwich & Deli,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.04292555507183283,1.0,89194ad31afffff,39,1
Seafood,Takeaway,1,0.02564102564102564,0.0030172726510283264,0.007662168045276448,1.0,89194ad31afffff,39,1
Southeast Asian,Dine-In,5,0.1282051282051282,0.043794314945111934,0.047888550282977796,0.9145049220811101,89194ad31afffff,39,5
Steakhouse & BBQ,Dine-In,1,0.02564102564102564,0.0030172726510283264,0.0282107096212451,1.0,89194ad31afffff,39,1
African,Dine-In,1,0.020833333333333332,0.002450434197265651,0.017065737919024816,1.0,89194ad31bbffff,48,1
American,Dine-In,1,0.020833333333333332,0.002450434197265651,0.012973443622115803,1.0,89194ad31bbffff,48,1
Asian,Dine-In,1,0.020833333333333332,0.002450434197265651,0.019068350021767523,1.0,89194ad31bbffff,48,1
Bar & Pub,Dine-In,1,0.020833333333333332,0.002450434197265651,0.030648672181105792,1.0,89194ad31bbffff,48,1
Cafe & Coffee,Dine-In,1,0.020833333333333332,0.002450434197265651,0.012363952982150631,1.0,89194ad31bbffff,48,1
Chinese,Dine-In,4,0.08333333333333333,0.0251333389133111,0.049455811928602524,0.5081978827805951,89194ad31bbffff,48,4
Dessert & Ice Cream,Dine-In,1,0.020833333333333332,0.002450434197265651,0.008619939050936004,1.0,89194ad31bbffff,48,1
European,Dine-In,1,0.020833333333333332,0.002450434197265651,0.005311275576839356,1.0,89194ad31bbffff,48,1
Fast Food,Dine-In,6,0.125,0.046616075215832574,0.07009142359599478,0.6650753091352013,89194ad31bbffff,48,6
Fast Food,Takeaway,1,0.020833333333333332,0.002450434197265651,0.01610796691336526,1.0,89194ad31bbffff,48,1
Italian,Dine-In,2,0.041666666666666664,0.008178819190149221,0.06060078363082281,1.0,89194ad31bbffff,48,2
Japanese,Dine-In,2,0.041666666666666664,0.008178819190149221,0.055811928602525034,1.0,89194ad31bbffff,48,2
Japanese,Takeaway,1,0.020833333333333332,0.002450434197265651,0.008619939050936004,1.0,89194ad31bbffff,48,1
Kebab Shop,Dine-In,2,0.041666666666666664,0.008178819190149221,0.01828471919895516,1.0,89194ad31bbffff,48,2
Kebab Shop,Takeaway,1,0.020833333333333332,0.002450434197265651,0.0007836308228123639,1.0,89194ad31bbffff,48,1
Latin American,Dine-In,3,0.0625,0.015937042927808467,0.05729212015672616,1.0,89194ad31bbffff,48,3
Latin American,Takeaway,1,0.020833333333333332,0.002450434197265651,0.001044841097083152,1.0,89194ad31bbffff,48,1
Mediterranean,Dine-In,1,0.020833333333333332,0.002450434197265651,0.026121027427078797,1.0,89194ad31bbffff,48,1
Middle Eastern,Dine-In,4,0.08333333333333333,0.0251333389133111,0.06408358728776666,0.39219619214589396,89194ad31bbffff,48,4
Pizza,Dine-In,3,0.0625,0.015937042927808467,0.04736612973443622,1.0,89194ad31bbffff,48,3
Pizza,Takeaway,1,0.020833333333333332,0.002450434197265651,0.011580322159338267,1.0,89194ad31bbffff,48,1
Sandwich & Deli,Dine-In,1,0.020833333333333332,0.002450434197265651,0.04292555507183283,1.0,89194ad31bbffff,48,1
Seafood,Takeaway,2,0.041666666666666664,0.008178819190149221,0.007662168045276448,1.0,89194ad31bbffff,48,2
Southeast Asian,Dine-In,4,0.08333333333333333,0.0251333389133111,0.047888550282977796,0.5248298134897781,89194ad31bbffff,48,4
Steakhouse & BBQ,Dine-In,2,0.041666666666666664,0.008178819190149221,0.0282107096212451,1.0,89194ad31bbffff,48,2
American,Dine-In,1,0.03571428571428571,0.00420659127526183,0.012973443622115803,1.0,89194ad31c3ffff,28,1
Asian,Dine-In,1,0.03571428571428571,0.00420659127526183,0.019068350021767523,1.0,89194ad31c3ffff,28,1
Bar & Pub,Dine-In,1,0.03571428571428571,0.00420659127526183,0.030648672181105792,1.0,89194ad31c3ffff,28,1
