local_tile,local_tiles,density,local_density
89197336313ffff,"{'891973363d7ffff', '891973363c7ffff', '8919733630bffff', '89197336387ffff', '89197336303ffff', '89197336313ffff', '891973363c3ffff', '8919733638fffff', '891973363bbffff', '8919733639bffff', '89197336317ffff', '8919733630fffff', '89197336307ffff', '8919733638bffff', '89197336357ffff', '8919733631bffff', '891973363abffff', '89197336383ffff', '891973363cfffff'}",6.0,28.0
89197336317ffff,"{'891973363c7ffff', '8919733630bffff', '89197336313ffff', '89197336387ffff', '89197336303ffff', '8919733638fffff', '891973363bbffff', '891973363b3ffff', '891973363afffff', '89197336317ffff', '8919733630fffff', '89197336307ffff', '891973363a3ffff', '8919733638bffff', '89197336333ffff', '8919733631bffff', '8919733633bffff', '891973363abffff', '89197336383ffff'}",1.0,46.0
89197336323ffff,"{'89197336ecbffff', '89197336327ffff', '89197336edbffff', '89197336337ffff', '89197336377ffff', '89197334593ffff', '891973363afffff', '89197336e53ffff', '89197336e5bffff', '8919733630fffff', '89197336323ffff', '8919733632bffff', '89197334597ffff', '89197336307ffff', '89197336367ffff', '8919733632fffff', '89197336333ffff', '8919733633bffff', '891973363abffff'}",9.0,68.0
89197336327ffff,"{'89197336ecbffff', '89197336e43ffff', '89197336edbffff', '89197336327ffff', '89197336ec3ffff', '89197336337ffff', '89197336e53ffff', '89197334593ffff', '891973363afffff', '89197336e5bffff', '8919733632bffff', '89197334597ffff', '89197336e57ffff', '8919733633bffff', '8919733632fffff', '89197336333ffff', '89197336e4bffff', '89197336ecfffff', '89197336323ffff'}",4.0,74.0
8919733632bffff,"{'89197336327ffff', '89197336337ffff', '89197336377ffff', '89197334593ffff', '89197336373ffff', '89197336363ffff', '8919733630fffff', '8919733636fffff', '89197336e5bffff', '8919733632bffff', '89197334597ffff', '89197336307ffff', '89197336367ffff', '8919733459bffff', '89197334583ffff', '8919733632fffff', '89197336333ffff', '8919733633bffff', '89197336323ffff'}",4.0,44.0
89197336333ffff,"{'89197336ecbffff', '89197336303ffff', '89197336327ffff', '89197336edbffff', '89197336337ffff', '891973363bbffff', '89197336377ffff', '891973363afffff', '89197336317ffff', '8919733630fffff', '891973363a7ffff', '8919733632bffff', '89197336307ffff', '891973363a3ffff', '8919733632fffff', '891973363abffff', '8919733633bffff', '89197336323ffff', '89197336333ffff'}",7.0,61.0
89197336337ffff,"{'89197336ecbffff', '89197336327ffff', '89197336edbffff', '89197336ec3ffff', '89197336337ffff', '89197336ed3ffff', '89197336e53ffff', '891973363afffff', '89197336e5bffff', '891973363a7ffff', '8919733632bffff', '89197336307ffff', '891973363abffff', '891973363a3ffff', '8919733633bffff', '8919733632fffff', '89197336333ffff', '89197336ecfffff', '89197336323ffff'}",7.0,67.0
8919733633bffff,"{'8919733630bffff', '89197336327ffff', '89197336303ffff', '89197336337ffff', '89197336377ffff', '89197336373ffff', '891973363afffff', '89197334593ffff', '89197336363ffff', '8919733630fffff', '89197336317ffff', '8919733632bffff', '89197336307ffff', '89197336367ffff', '891973363abffff', '8919733632fffff', '89197336333ffff', '8919733633bffff', '89197336323ffff'}",3.0,64.0
89197336347ffff,"{'89197336353ffff', '89197336343ffff', '8919733637bffff', '8919733630bffff', '89197336303ffff', '89197336347ffff', '89197336377ffff', '89197336373ffff', '89197336363ffff', '8919733630fffff', '891973344b3ffff', '8919733634fffff', '8919733636bffff', '8919733634bffff', '89197336357ffff', '8919733635bffff', '8919733631bffff', '891973344b7ffff', '891973363cfffff'}",3.0,33.0
8919733634bffff,"{'89197336353ffff', '89197336343ffff', '891973344bbffff', '8919733637bffff', '89197334497ffff', '8919733448fffff', '89197336227ffff', '89197334483ffff', '89197336347ffff', '89197334493ffff', '891973344a3ffff', '89197334487ffff', '8919733622fffff', '891973344b3ffff', '8919733634fffff', '8919733634bffff', '8919733635bffff', '89197336357ffff', '891973344b7ffff'}",2.0,33.0
8919733634fffff,"{'89197336353ffff', '89197336343ffff', '891973344bbffff', '8919733637bffff', '8919733630bffff', '891973344a7ffff', '89197334497ffff', '89197336347ffff', '891973344a3ffff', '89197336373ffff', '89197336363ffff', '89197334487ffff', '891973344b3ffff', '8919733636bffff', '8919733634fffff', '8919733634bffff', '8919733635bffff', '89197336357ffff', '891973344b7ffff'}",1.0,31.0
89197336353ffff,"{'89197336353ffff', '89197336343ffff', '891973363c7ffff', '8919733630bffff', '891973363cbffff', '89197334497ffff', '89197336227ffff', '89197336347ffff', '891973363cfffff', '8919733622fffff', '8919733634fffff', '89197336223ffff', '8919733634bffff', '8919733635bffff', '89197336357ffff', '89197336237ffff', '8919733631bffff', '891973363dbffff', '891973363c3ffff'}",13.0,39.0
89197336357ffff,"{'89197336353ffff', '89197336343ffff', '8919733637bffff', '8919733630bffff', '89197336313ffff', '891973363cbffff', '89197336303ffff', '891973363c7ffff', '89197336227ffff', '89197336347ffff', '891973363cfffff', '89197336373ffff', '8919733630fffff', '8919733634fffff', '8919733634bffff', '8919733635bffff', '89197336357ffff', '8919733631bffff', '891973363c3ffff'}",9.0,42.0
8919733635bffff,"{'89197336353ffff', '89197336343ffff', '891973363cbffff', '89197334497ffff', '89197336227ffff', '89197334483ffff', '89197336347ffff', '89197334493ffff', '8919733622bffff', '89197334487ffff', '8919733622fffff', '891973344b3ffff', '8919733634fffff', '89197336223ffff', '8919733634bffff', '89197336357ffff', '8919733635bffff', '89197336237ffff', '891973363cfffff'}",1.0,40.0
89197336373ffff,"{'89197336343ffff', '8919733637bffff', '8919733630bffff', '89197336303ffff', '89197336347ffff', '89197336377ffff', '89197336373ffff', '89197336363ffff', '8919733630fffff', '8919733636fffff', '8919733632bffff', '89197336307ffff', '8919733636bffff', '8919733634fffff', '89197336367ffff', '89197336357ffff', '8919733631bffff', '8919733633bffff', '891973344b7ffff'}",1.0,21.0
8919733638bffff,"{'891973363d7ffff', '891973363c7ffff', '89197336387ffff', '89197336313ffff', '89197336303ffff', '89197336397ffff', '8919733638fffff', '891973363bbffff', '891973363cfffff', '8919733639bffff', '891973363d3ffff', '89197336067ffff', '89197336317ffff', '8919733606fffff', '8919733638bffff', '8919733631bffff', '89197336393ffff', '89197336383ffff', '891973363c3ffff'}",4.0,19.0
8919733639bffff,"{'891973363d7ffff', '891973363c7ffff', '89197336387ffff', '89197336313ffff', '8919733602bffff', '891973363c3ffff', '8919733638fffff', '89197336077ffff', '89197336067ffff', '891973363d3ffff', '8919733602fffff', '8919733639bffff', '8919733606bffff', '8919733606fffff', '89197336063ffff', '8919733638bffff', '89197336393ffff', '89197336383ffff', '89197336397ffff'}",1.0,22.0
891973363a7ffff,"{'89197336ecbffff', '8919733616bffff', '89197336edbffff', '8919733616fffff', '89197336ec3ffff', '89197336337ffff', '891973363bbffff', '89197336163ffff', '891973363b3ffff', '89197336ed3ffff', '891973363afffff', '891973363a7ffff', '891973363a3ffff', '8919733617bffff', '89197336ed7ffff', '8919733614fffff', '891973363abffff', '891973363b7ffff', '89197336333ffff'}",1.0,51.0
891973363afffff,"{'89197336ecbffff', '8919733616bffff', '89197336327ffff', '89197336edbffff', '89197336ec3ffff', '89197336337ffff', '891973363bbffff', '891973363b3ffff', '89197336ed3ffff', '891973363afffff', '89197336317ffff', '891973363a7ffff', '89197336307ffff', '891973363abffff', '891973363a3ffff', '89197336333ffff', '8919733633bffff', '89197336323ffff', '891973363b7ffff'}",25.0,67.0
891973363b7ffff,"{'8919733616bffff', '89197336387ffff', '89197336edbffff', '8919733616fffff', '89197336173ffff', '891973363bbffff', '89197336163ffff', '891973363b3ffff', '89197336ed3ffff', '891973363afffff', '891973363a7ffff', '891973363abffff', '891973363a3ffff', '8919733617bffff', '8919733614bffff', '89197336147ffff', '8919733614fffff', '89197336143ffff', '891973363b7ffff'}",2.0,35.0
891973363c3ffff,"{'89197336353ffff', '891973363d7ffff', '891973362a7ffff', '891973363c7ffff', '89197336313ffff', '891973363cbffff', '89197336227ffff', '891973363c3ffff', '8919733639bffff', '891973363d3ffff', '8919733606bffff', '8919733606fffff', '891973362afffff', '8919733638bffff', '89197336357ffff', '89197336237ffff', '8919733631bffff', '891973363dbffff', '891973363cfffff'}",1.0,45.0
891973363cbffff,"{'89197336353ffff', '89197336343ffff', '891973363d7ffff', '891973362a7ffff', '891973363c7ffff', '891973363cbffff', '89197336227ffff', '89197336233ffff', '891973363cfffff', '891973363d3ffff', '8919733622fffff', '89197336223ffff', '891973362afffff', '8919733635bffff', '89197336357ffff', '89197336237ffff', '8919733631bffff', '891973363dbffff', '891973363c3ffff'}",2.0,36.0
891973363cfffff,"{'89197336353ffff', '89197336343ffff', '891973363d7ffff', '891973363c7ffff', '8919733630bffff', '89197336313ffff', '891973363cbffff', '89197336303ffff', '89197336227ffff', '89197336347ffff', '891973363cfffff', '891973363d3ffff', '8919733638bffff', '89197336357ffff', '8919733635bffff', '89197336237ffff', '8919733631bffff', '891973363dbffff', '891973363c3ffff'}",3.0,48.0
891973363d7ffff,"{'891973363d7ffff', '891973362a7ffff', '891973363c7ffff', '89197336313ffff', '891973363cbffff', '89197336383ffff', '891973363c3ffff', '8919733638fffff', '8919733639bffff', '891973363d3ffff', '89197336067ffff', '8919733606bffff', '8919733606fffff', '89197336063ffff', '8919733638bffff', '8919733631bffff', '89197336393ffff', '891973363dbffff', '891973363cfffff'}",3.0,22.0
89197336603ffff,"{'89197336603ffff', '8919733668bffff', '89197336657ffff', '89197336607ffff', '89197336617ffff', '8919733660bffff', '89197336677ffff', '8919733661bffff', '8919733668fffff', '89197336633ffff', '89197336613ffff', '891973366c7ffff', '891973366bbffff', '8919733663bffff', '89197336673ffff', '891973366abffff', '8919733660fffff', '89197336647ffff', '891973366cfffff'}",5.0,66.0
8919733660bffff,"{'8919733664fffff', '89197336603ffff', '89197336657ffff', '89197336607ffff', '89197336617ffff', '89197336643ffff', '8919733660bffff', '89197336677ffff', '8919733661bffff', '89197336653ffff', '89197336613ffff', '891973366c7ffff', '8919733663bffff', '89197336673ffff', '89197336663ffff', '8919733660fffff', '89197336647ffff', '8919733667bffff', '891973366cfffff'}",1.0,60.0
89197336613ffff,"{'89197336603ffff', '8919733668bffff', '89197336657ffff', '89197336687ffff', '89197336607ffff', '89197336617ffff', '8919733660bffff', '8919733668fffff', '8919733661bffff', '8919733669bffff', '891973366d7ffff', '891973366c3ffff', '891973366c7ffff', '891973366bbffff', '89197336613ffff', '891973366abffff', '8919733660fffff', '89197336683ffff', '891973366cfffff'}",7.0,72.0
89197336617ffff,"{'891973366a3ffff', '891973366b3ffff', '891973366afffff', '89197336603ffff', '8919733668bffff', '89197336687ffff', '89197336607ffff', '89197336617ffff', '8919733660bffff', '8919733668fffff', '8919733661bffff', '89197336633ffff', '89197336613ffff', '891973366c7ffff', '891973366bbffff', '8919733663bffff', '891973366abffff', '8919733660fffff', '89197336683ffff'}",21.0,67.0
8919733661bffff,"{'89197336603ffff', '8919733668bffff', '89197336657ffff', '89197336607ffff', '89197336617ffff', '89197336643ffff', '8919733660bffff', '8919733668fffff', '8919733661bffff', '89197336653ffff', '891973366c3ffff', '891973366d7ffff', '89197336613ffff', '891973366c7ffff', '89197336673ffff', '8919733660fffff', '89197336647ffff', '891973366cfffff', '891973366cbffff'}",16.0,73.0
89197336623ffff,"{'89197336667ffff', '891973366afffff', '8919733662fffff', '8919733662bffff', '89197336607ffff', '89197336637ffff', '89197336623ffff', '89197336677ffff', '89197336633ffff', '891973360dbffff', '89197336297ffff', '89197336053ffff', '89197336293ffff', '89197336627ffff', '8919733663bffff', '891973366abffff', '891973360cbffff', '8919733660fffff', '8919733605bffff'}",1.0,10.0
89197336633ffff,"{'891973366a3ffff', '891973366afffff', '89197336603ffff', '8919733662fffff', '8919733662bffff', '89197336607ffff', '89197336637ffff', '89197336617ffff', '89197336623ffff', '89197336677ffff', '891973360dbffff', '89197336633ffff', '89197336627ffff', '891973366bbffff', '8919733663bffff', '891973366abffff', '891973360cbffff', '8919733660fffff', '891973366a7ffff'}",1.0,39.0
89197336637ffff,"{'891973366a3ffff', '891973366afffff', '8919733662fffff', '8919733662bffff', '891973360cfffff', '89197336607ffff', '89197336637ffff', '89197336623ffff', '89197336633ffff', '891973360dbffff', '891973360d3ffff', '89197336053ffff', '89197336627ffff', '8919733663bffff', '891973366abffff', '891973360c3ffff', '891973360cbffff', '891973366a7ffff', '8919733605bffff'}",1.0,13.0
89197336643ffff,"{'89197337587ffff', '8919733664fffff', '891973adb27ffff', '89197336657ffff', '8919733664bffff', '891973375b3ffff', '89197336643ffff', '8919733660bffff', '891973adb2fffff', '8919733661bffff', '891973375b7ffff', '89197336653ffff', '89197336673ffff', '8919733665bffff', '89197337597ffff', '89197336647ffff', '8919733667bffff', '891973366cfffff', '891973366cbffff'}",3.0,28.0
8919733664fffff,"{'89197337587ffff', '8919733664fffff', '891973375a7ffff', '89197336657ffff', '8919733664bffff', '8919733666bffff', '891973375b3ffff', '89197336643ffff', '8919733660bffff', '891973375a3ffff', '891973375b7ffff', '891973375bbffff', '89197336653ffff', '89197336673ffff', '89197336663ffff', '8919733665bffff', '89197337597ffff', '89197336647ffff', '8919733667bffff'}",2.0,14.0
89197336663ffff,"{'89197336667ffff', '8919733664fffff', '891973375a7ffff', '8919733666bffff', '8919733662bffff', '8919733666fffff', '8919733660bffff', '89197336677ffff', '891973375b7ffff', '89197336293ffff', '891973362d3ffff', '8919733629bffff', '8919733663bffff', '89197336673ffff', '89197336663ffff', '8919733660fffff', '89197336647ffff', '8919733667bffff', '891973362d7ffff'}",1.0,6.0
89197336667ffff,"{'89197336667ffff', '8919733662fffff', '8919733662bffff', '8919733666bffff', '8919733666fffff', '89197336283ffff', '8919733628bffff', '89197336623ffff', '89197336677ffff', '89197336297ffff', '89197336293ffff', '891973362d3ffff', '8919733629bffff', '8919733663bffff', '89197336673ffff', '89197336663ffff', '8919733660fffff', '8919733667bffff', '891973362d7ffff'}",1.0,5.0
8919733668bffff,"{'891973366d3ffff', '89197336603ffff', '891973ad96fffff', '8919733668bffff', '89197336687ffff', '89197336693ffff', '89197336617ffff', '89197336697ffff', '8919733668fffff', '8919733661bffff', '8919733669bffff', '891973366d7ffff', '891973366c3ffff', '89197336613ffff', '891973366bbffff', '891973366c7ffff', '891973ad967ffff', '89197336683ffff', '891973366cfffff'}",5.0,71.0
8919733668fffff,"{'891973366a3ffff', '891973366b3ffff', '89197336603ffff', '8919733668bffff', '89197336687ffff', '89197336607ffff', '89197336693ffff', '89197336617ffff', '89197336697ffff', '8919733668fffff', '8919733661bffff', '8919733669bffff', '891973366d7ffff', '8919733644bffff', '89197336613ffff', '891973366bbffff', '891973366c7ffff', '891973366abffff', '89197336683ffff'}",4.0,69.0
891973366a7ffff,"{'891973366b7ffff', '891973360d7ffff', '8919733646bffff', '891973366b3ffff', '891973366a3ffff', '891973366afffff', '8919733646fffff', '8919733647bffff', '89197336637ffff', '8919733644fffff', '891973360dbffff', '891973360d3ffff', '89197336633ffff', '891973366bbffff', '891973366abffff', '891973360c3ffff', '891973360cbffff', '891973366a7ffff', '89197336463ffff'}",3.0,13.0
891973366afffff,"{'891973366b7ffff', '891973366a3ffff', '8919733646bffff', '891973366b3ffff', '891973366afffff', '89197336607ffff', '89197336637ffff', '89197336617ffff', '89197336623ffff', '89197336633ffff', '891973360dbffff', '891973360d3ffff', '89197336627ffff', '891973366bbffff', '8919733663bffff', '891973366abffff', '891973360c3ffff', '891973360cbffff', '891973366a7ffff'}",3.0,35.0
891973366bbffff,"{'891973366b7ffff', '891973366a3ffff', '891973366b3ffff', '891973366afffff', '89197336603ffff', '8919733668bffff', '89197336687ffff', '89197336607ffff', '89197336617ffff', '8919733644fffff', '89197336697ffff', '8919733668fffff', '89197336633ffff', '8919733644bffff', '89197336613ffff', '891973366bbffff', '891973366abffff', '891973366a7ffff', '89197336683ffff'}",2.0,51.0
891973366c7ffff,"{'891973366d3ffff', '89197336603ffff', '891973ad96fffff', '8919733668bffff', '89197336657ffff', '89197336617ffff', '8919733660bffff', '8919733668fffff', '8919733661bffff', '8919733669bffff', '891973366d7ffff', '891973366c3ffff', '891973366dbffff', '89197336653ffff', '89197336613ffff', '891973366c7ffff', '89197336683ffff', '891973366cfffff', '891973366cbffff'}",2.0,70.0
891973366cfffff,"{'891973366d3ffff', '89197336603ffff', '891973adb27ffff', '8919733668bffff', '89197336657ffff', '89197336643ffff', '8919733660bffff', '8919733661bffff', '89197336653ffff', '891973366c3ffff', '891973366dbffff', '891973366d7ffff', '89197336613ffff', '891973366c7ffff', '8919733665bffff', '89197336647ffff', '891973adb37ffff', '891973366cfffff', '891973366cbffff'}",2.0,48.0
891973366d7ffff,"{'891973366d3ffff', '891973ad96fffff', '8919733668bffff', '89197336693ffff', '891973ad96bffff', '8919733661bffff', '8919733668fffff', '8919733669bffff', '891973366d7ffff', '891973366c3ffff', '891973366dbffff', '89197336613ffff', '891973366c7ffff', '891973adba7ffff', '891973ad967ffff', '891973ad963ffff', '89197336683ffff', '891973366cfffff', '891973366cbffff'}",7.0,43.0
8919733680bffff,"{'89197336857ffff', '89197336877ffff', '89197336843ffff', '89197336817ffff', '8919733683bffff', '89197336813ffff', '89197336803ffff', '89197336853ffff', '89197336847ffff', '89197336807ffff', '8919733681bffff', '891973368cfffff', '8919733680bffff', '8919733687bffff', '89197336863ffff', '891973368c7ffff', '8919733680fffff', '8919733684fffff', '89197336873ffff'}",2.0,4.0
89197336843ffff,"{'89197336857ffff', '89197336e27ffff', '89197336843ffff', '8919733685bffff', '89197336ab3ffff', '891973368cbffff', '89197336853ffff', '89197336ab7ffff', '89197336847ffff', '8919733681bffff', '89197336e2fffff', '89197336a87ffff', '8919733680bffff', '891973368cfffff', '8919733687bffff', '8919733684bffff', '8919733684fffff', '89197336873ffff', '89197336a97ffff'}",2.0,18.0
8919733684bffff,"{'89197336857ffff', '89197336a8fffff', '89197336a93ffff', '89197336e27ffff', '89197336843ffff', '8919733685bffff', '89197336ab3ffff', '89197336a97ffff', '89197336853ffff', '89197336ab7ffff', '89197336847ffff', '89197336a83ffff', '89197336a87ffff', '89197336e2fffff', '8919733687bffff', '8919733684bffff', '8919733684fffff', '89197336abbffff', '89197336aa3ffff'}",12.0,16.0
